初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,末位录取考生成绩,末位录取考生成绩,末位录取考生成绩,末位录取考生成绩
上海市高东中学,上海市建平中学,712,否,388,132,122,133
上海市高东中学,上海市进才中学,697,否,385.5,125,123,120.5
上海市高东中学,上海南汇中学,691,否,375,122,126,130
上海市高东中学,上海市浦东复旦附中分校,712.5,否,389,129,125,132
上海市高东中学,上海市洋泾中学,674,否,362,111,128,124
上海市高东中学,上海市高桥中学,677.5,否,374,112,125,121
上海市高东中学,上海市川沙中学,669.5,否,360.5,115,113,130
上海市高东中学,上海市实验学校,689,否,388.5,114,129,111
上海市南汇第一中学,上海中学东校,732,否,407.5,133,134,132
上海市南汇第一中学,上海市建平中学,724.5,否,393,126,130,137
上海市南汇第一中学,上海市进才中学,734,否,416,130,140,122
上海市南汇第一中学,上海南汇中学,718.5,否,398,132,124,134
上海市南汇第一中学,上海市浦东复旦附中分校,753,否,420.5,145,132,138
上海市南汇第一中学,上海师范大学附属中学,698,否,389.5,113,134,116
上海市南汇第一中学,上海市洋泾中学,713.5,否,390.5,129,125,136
上海市南汇第一中学,上海市高桥中学,705,否,389.5,124,124,129
上海市南汇第一中学,上海市川沙中学,717.5,否,393.5,127,124,137
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市老港中学,上海交通大学附属中学,734.5,否,409,138,128,136
上海市老港中学,上海中学东校,687.5,否,371,118,122,127
上海市老港中学,上海市建平中学,727.5,否,401.5,124,141,132
上海市老港中学,上海市进才中学,709.5,否,391,130,126,128
上海市老港中学,上海南汇中学,705,否,392.5,119,131,133
上海市老港中学,上海市浦东复旦附中分校,715.5,否,397,120,138,126
上海市老港中学,上海市洋泾中学,677.5,否,373.5,117,124,122
上海市老港中学,上海市高桥中学,686.5,否,369.5,111,126,127
上海市老港中学,上海市川沙中学,695.5,否,387.5,123,132,122
上海市泥城中学,上海交通大学附属中学,720.5,否,392.5,120,135,139
上海市泥城中学,上海中学东校,698.5,否,381,122,124,135
上海市泥城中学,上海市建平中学,702,否,387.5,117,129,124
上海市泥城中学,上海市进才中学,718.5,否,403.5,133,131,122
上海市泥城中学,上海南汇中学,680,否,366.5,114,120,124
上海市泥城中学,上海市浦东复旦附中分校,697.5,否,379.5,122,125,134
上海市泥城中学,上海市洋泾中学,682.5,否,381,119,126,113
上海市泥城中学,上海市高桥中学,665.5,否,368,114,124,113
上海市泥城中学,上海市川沙中学,671.5,否,355.5,111,119,125
上海市泥城中学,华东师范大学第二附属中学临港奉贤分校,683,否,371.5,123,124,124
上海市吴迅中学,上海市上海中学,749.5,否,414,138,132,141
上海市吴迅中学,上海中学东校,704.5,否,388.5,124,129,122.5
上海市吴迅中学,上海市建平中学,738,否,399.5,122,131,145
上海市吴迅中学,上海市进才中学,733.5,否,406,132,129,132
上海市吴迅中学,上海南汇中学,710,否,402,129,131,120
上海市吴迅中学,上海市浦东复旦附中分校,747,否,416.5,141,131,141
上海市吴迅中学,上海市洋泾中学,727,否,403,127,139,131
上海市吴迅中学,上海市高桥中学,711.5,否,385.5,128,125,138
上海市吴迅中学,上海市川沙中学,717,否,393.5,127,132,131
上海市长岛中学,上海交通大学附属中学,740,否,405.5,125,135,138
上海市长岛中学,上海中学东校,713.5,否,396.5,125,133,129
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市长岛中学,上海市建平中学,736,否,402.5,133,129,144
上海市长岛中学,上海市进才中学,732,否,395,129,127,147
上海市长岛中学,上海南汇中学,704,否,391,130,132,121
上海市长岛中学,上海市浦东复旦附中分校,742.5,否,399,126,128,144
上海市长岛中学,上海市洋泾中学,724,否,401,130,127,134
上海市长岛中学,上海市高桥中学,713,否,383.5,124,121,138
上海市长岛中学,上海市川沙中学,713,否,390.5,131,128,138
上海立信会计金融学院附属学校,上海中学东校,734.5,否,406.5,140,122,135
上海立信会计金融学院附属学校,上海市建平中学,742,否,403.5,121,135,143
上海立信会计金融学院附属学校,上海市进才中学,739,否,408,134,132,142
上海立信会计金融学院附属学校,上海南汇中学,708,否,378,114,128,140
上海立信会计金融学院附属学校,上海市洋泾中学,724,否,407,134,127,132
上海立信会计金融学院附属学校,上海市高桥中学,711.5,否,393.5,122,131,128
上海立信会计金融学院附属学校,上海市川沙中学,709.5,否,385,119,124,136
上海市绿川学校,上海中学东校,704.5,否,384,125,128,132
上海市绿川学校,上海市建平中学,746.5,否,414.5,134,138,137
上海市绿川学校,上海市进才中学,720,否,392.5,115,133,136
上海市绿川学校,上海南汇中学,687.5,否,374.5,113,126,126
上海市绿川学校,上海市浦东复旦附中分校,724,否,395,133,128,136
上海市绿川学校,上海市洋泾中学,696.5,否,384,111,133,119
上海市绿川学校,上海市高桥中学,689.5,否,376,124,128,122.5
上海市绿川学校,上海市川沙中学,695,否,369.5,113,126,133
上海市洋泾菊园实验学校,上海中学东校,732.5,否,399.5,135,126,142
上海市洋泾菊园实验学校,上海市建平中学,739.5,否,408,127,135,131
上海市洋泾菊园实验学校,上海市进才中学,736.5,否,408.5,134,133,138
上海市洋泾菊园实验学校,华东师范大学第二附属中学,756.5,否,422.5,132,142,137
上海市洋泾菊园实验学校,上海南汇中学,703,否,374,103,132,132
上海市洋泾菊园实验学校,上海市浦东复旦附中分校,746,否,408,129,132,141
上海市洋泾菊园实验学校,上海市洋泾中学,726,否,395,129,129,138
上海市洋泾菊园实验学校,上海市高桥中学,712,否,381,117,126,140
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市洋泾菊园实验学校,上海市川沙中学,711.5,否,399.5,122,136,120
上海市民办平和学校,上海交通大学附属中学,748.5,否,413,139,132,143
上海市民办平和学校,上海中学东校,715.5,否,387,127,124,138
上海市民办平和学校,上海市建平中学,732,否,402,132,125,136
上海市民办平和学校,上海市进才中学,716,否,386.5,132,123,139
上海市民办平和学校,上海南汇中学,699,否,384,121,130,133
上海市民办平和学校,上海市浦东复旦附中分校,718.5,否,391.5,130,127,137
上海市民办平和学校,上海市洋泾中学,715.5,否,385.5,119,124,134
上海市民办平和学校,上海市高桥中学,690,否,373.5,110,127,130
上海市民办平和学校,上海市川沙中学,705.5,否,383.5,121,129,130
上海市川沙中学南校,上海交通大学附属中学,756,否,418.5,139,133,145
上海市川沙中学南校,上海中学东校,737.5,否,402.5,123,134,141
上海市川沙中学南校,上海市建平中学,751,否,410,135,132,144
上海市川沙中学南校,上海市进才中学,743.5,否,412,138,129,138
上海市川沙中学南校,上海南汇中学,715,否,394.5,124,130,129
上海市川沙中学南校,上海市浦东复旦附中分校,751.5,否,416.5,137,134,142
上海市川沙中学南校,上海市洋泾中学,724,否,403.5,137,126,127
上海市川沙中学南校,上海市高桥中学,717,否,394,121,131,130
上海市川沙中学南校,上海市川沙中学,724,否,397,132,125,136
上海市建平实验中学,上海中学东校,732,否,405,128,129,141
上海市建平实验中学,上海市建平中学,750.5,否,415.5,136,131,143
上海市建平实验中学,上海市进才中学,740.5,否,415,136,133,134
上海市建平实验中学,华东师范大学第二附属中学,755,否,420,145,136,140
上海市建平实验中学,上海南汇中学,708.5,否,377.5,108,128,135
上海市建平实验中学,上海市浦东复旦附中分校,754.5,否,415.5,131,136,137
上海市建平实验中学,上海市洋泾中学,724.5,否,396,132,121,138
上海市建平实验中学,上海市高桥中学,713.5,否,396,125,132,126
上海市建平实验中学,上海市川沙中学,720.5,否,396,121,134,131
上海市民办金苹果学校,上海中学东校,722.5,否,397,129,124,135
上海市民办金苹果学校,上海市建平中学,721,否,393.5,122,130,131
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市民办金苹果学校,上海市进才中学,731,否,409,134,138,129
上海市民办金苹果学校,上海南汇中学,718,否,396.5,124,129,130
上海市民办金苹果学校,上海市浦东复旦附中分校,747,否,411.5,127,138,143
上海市民办金苹果学校,上海市洋泾中学,720.5,否,393.5,128,129,139
上海市民办金苹果学校,上海市高桥中学,710,否,396.5,116,139,125
上海市民办金苹果学校,上海市川沙中学,717.5,否,391,115,133,131
上海民办启能东方外国语学校,上海中学东校,739.5,否,405.5,128,134,138
上海民办启能东方外国语学校,上海市建平中学,738.5,否,401,129,127,144
上海民办启能东方外国语学校,上海市进才中学,745,否,409,131,135,138
上海民办启能东方外国语学校,上海南汇中学,708,否,395,118,133,121
上海民办启能东方外国语学校,上海市浦东复旦附中分校,752.5,否,416.5,134,135,139
上海民办启能东方外国语学校,上海市洋泾中学,726.5,否,399,124,129,137
上海民办启能东方外国语学校,上海市高桥中学,714.5,否,403,131,126,124
上海民办启能东方外国语学校,上海市川沙中学,718.5,否,397.5,130,133,131
上海市民办中芯学校,上海中学东校,724.5,否,395,127,127,140
上海市民办中芯学校,上海市建平中学,742,否,410.5,134,132,137
上海市民办中芯学校,上海市进才中学,730.5,否,403,127,132,132
上海市民办中芯学校,华东师范大学第二附属中学,742.5,否,411,140,124,138
上海市民办中芯学校,上海南汇中学,716.5,否,389.5,123,128,132
上海市民办中芯学校,上海市浦东复旦附中分校,739,否,409.5,140,133,142.5
上海市民办中芯学校,上海市洋泾中学,725.5,否,405,122,139,124
上海市民办中芯学校,上海市高桥中学,700.5,否,381,130,122,127
上海市民办中芯学校,上海市川沙中学,717.5,否,393.5,126,130,131
上海市进才实验中学,上海中学东校,734.5,否,405.5,131,133,137
上海市进才实验中学,上海市建平中学,751.5,否,418.5,136,135,137
上海市进才实验中学,上海市进才中学,747,否,413.5,132,136,137
上海市进才实验中学,上海南汇中学,708.5,否,381.5,110,130,130
上海市进才实验中学,上海市浦东复旦附中分校,754.5,否,420,139,137,140
上海市进才实验中学,上海师范大学附属中学,738.5,否,404.5,128,134,138
上海市进才实验中学,上海市洋泾中学,730.5,否,407.5,131,138,133
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市进才实验中学,上海市高桥中学,713,否,397,133,131,128
上海市进才实验中学,上海市川沙中学,720,否,399.5,135,129,127
上海市实验学校东校,上海中学东校,735.5,否,413.5,130,135,126
上海市实验学校东校,上海市建平中学,753,否,420,138,135,137
上海市实验学校东校,上海市进才中学,740.5,否,411.5,129,134,136
上海市实验学校东校,上海南汇中学,707.5,否,378,111,130,138
上海市实验学校东校,上海市浦东复旦附中分校,751,否,414.5,141,128,141
上海市实验学校东校,上海师范大学附属中学,739,否,409.5,134,137,134
上海市实验学校东校,上海市洋泾中学,725,否,409.5,124,139,122
上海市实验学校东校,上海市高桥中学,709.5,否,393,128,132,128
上海市实验学校东校,上海市川沙中学,711.5,否,396.5,115,134,123
上海市张江集团中学,上海中学东校,727.5,否,399.5,134,124,140
上海市张江集团中学,上海市建平中学,749,否,413,141,131,145
上海市张江集团中学,上海市进才中学,739.5,否,410.5,131,134,132
上海市张江集团中学,上海南汇中学,691.5,否,380.5,113,126,127
上海市张江集团中学,上海市浦东复旦附中分校,747,否,411,131,133,138
上海市张江集团中学,上海市洋泾中学,725,否,400.5,122,133,133
上海市张江集团中学,上海市高桥中学,712.5,否,389.5,114,135,129
上海市张江集团中学,上海市川沙中学,718,否,387,117,132,141
上海浦东新区民办协和双语学校,上海中学东校,702.5,否,379.5,119,126,134
上海浦东新区民办协和双语学校,上海市进才中学,734,否,401,130,133,135
上海浦东新区民办协和双语学校,上海南汇中学,670,否,368,136,116,116
上海浦东新区民办协和双语学校,上海市浦东复旦附中分校,727.5,否,409.5,133,131,129
上海浦东新区民办协和双语学校,上海市洋泾中学,699,否,392,117,132,113
上海浦东新区民办协和双语学校,上海市高桥中学,689,否,375.5,104,129,118
上海浦东新区民办协和双语学校,上海市川沙中学,705,否,386.5,118,126,131
上海浦东新区民办协和双语学校,上海市实验学校,737.5,否,411.5,145,124,135
上海市浦东新区建平南汇实验学校,上海中学东校,723.5,否,405.5,137,127,133
上海市浦东新区建平南汇实验学校,上海市建平中学,736.5,否,406.5,132,130,136
上海市浦东新区建平南汇实验学校,上海市进才中学,737.5,否,406.5,139,124,139
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市浦东新区建平南汇实验学校,华东师范大学第二附属中学,747.5,否,414,142,129,138
上海市浦东新区建平南汇实验学校,上海南汇中学,720.5,否,401.5,135,125,131
上海市浦东新区建平南汇实验学校,上海市浦东复旦附中分校,743.5,否,418.5,146,128,137
上海市浦东新区建平南汇实验学校,上海市洋泾中学,716,否,389.5,127,125,131
上海市浦东新区建平南汇实验学校,上海市高桥中学,705.5,否,390,129,120,128
上海市浦东新区建平南汇实验学校,上海市川沙中学,721,否,401,131,136,125
上海市三灶学校,上海中学东校,697,否,385.5,114,132,123
上海市三灶学校,上海市建平中学,705.5,否,389,126,131,128
上海市三灶学校,上海市进才中学,692,否,371,114,124,130
上海市三灶学校,上海南汇中学,707,否,390.5,135,122,129
上海市三灶学校,上海市浦东复旦附中分校,670.5,否,366,104,125,119
上海市三灶学校,上海市洋泾中学,693.5,否,373,108,127,133
上海市三灶学校,上海市高桥中学,697,否,381,117,133,128
上海市三灶学校,上海市川沙中学,683,否,367.5,122,118,132
上海市黄路学校,上海中学东校,729.5,否,403,138,124,138
上海市黄路学校,上海市建平中学,735,否,413,137,132,128
上海市黄路学校,上海市进才中学,732,否,401.5,135,128,135
上海市黄路学校,上海南汇中学,706.5,否,391,127,125,124
上海市黄路学校,上海市浦东复旦附中分校,741,否,408,130,135,139
上海市黄路学校,上海市洋泾中学,724,否,400.5,127,131,132
上海市黄路学校,上海市高桥中学,701.5,否,382.5,125,127,134
上海市黄路学校,上海市川沙中学,716,否,397,123,129,127
上海市浦东新区彭镇中学,上海中学东校,696,否,377.5,111,133,129
上海市浦东新区彭镇中学,上海市进才中学,735,否,407.5,131,138,136
上海市浦东新区彭镇中学,上海南汇中学,697.5,否,383.5,112,135,126
上海市浦东新区彭镇中学,上海市浦东复旦附中分校,737,否,407.5,127,135,135
上海市浦东新区彭镇中学,上海师范大学附属中学,714.5,否,393,116,133,130
上海市浦东新区彭镇中学,上海市洋泾中学,677.5,否,358.5,111,123,132
上海市浦东新区彭镇中学,上海市高桥中学,681.5,否,373.5,111,129,120.5
上海市浦东新区彭镇中学,上海市川沙中学,673.5,否,366,114,121,118
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市浦东新区彭镇中学,华东师范大学第二附属中学临港奉贤分校,697.5,否,384.5,117,131,122
上海市秋萍学校,上海中学东校,716,否,387.5,122,125,139
上海市秋萍学校,上海市建平中学,739.5,否,406,141,125,139
上海市秋萍学校,上海市进才中学,725.5,否,395.5,122,130,132
上海市秋萍学校,上海南汇中学,720,否,387,124,125,139
上海市秋萍学校,上海市浦东复旦附中分校,734,否,403.5,136,128,139
上海市秋萍学校,上海师范大学附属中学,724,否,389.5,122,131,145
上海市秋萍学校,上海市洋泾中学,729,否,402,124,136,132
上海市秋萍学校,上海市高桥中学,702,否,381.5,119,122,129
上海市秋萍学校,上海市川沙中学,718.5,否,390.5,122,128,140
上海市秋萍学校,华东师范大学第二附属中学临港奉贤分校,699.5,否,378,123,123,133
上海市三墩学校,上海市建平中学,719,否,390.5,122,132,135
上海市三墩学校,上海市进才中学,679.5,否,366,94,136,126
上海市三墩学校,上海市浦东复旦附中分校,701.5,否,378.5,125,124,138
上海市三墩学校,上海市洋泾中学,685.5,否,362.5,110,123,131
上海市三墩学校,华东师范大学第二附属中学临港奉贤分校,718,否,398,128,129,130
上海市万祥学校,复旦大学附属中学,723.5,否,388,128,125,139
上海市万祥学校,上海中学东校,693,否,376,119,125,127
上海市万祥学校,上海市建平中学,706.5,否,378,116,127,139
上海市万祥学校,上海市进才中学,729,否,396.5,127,131,139
上海市万祥学校,上海南汇中学,677.5,否,368.5,110,123,129
上海市万祥学校,上海市浦东复旦附中分校,702.5,否,383,127,124,132
上海市万祥学校,上海市洋泾中学,667.5,否,360.5,108,121,121
上海市万祥学校,上海市高桥中学,665.5,否,371,117,124,114
上海市万祥学校,上海市川沙中学,710.5,否,383,127,132,139
上海市万祥学校,华东师范大学第二附属中学临港奉贤分校,686,否,375.5,113,126,127
上海市宣桥学校,上海中学东校,687.5,否,372,124,126,129
上海市宣桥学校,上海市建平中学,729,否,406,139,129,132
上海市宣桥学校,上海市进才中学,718,否,396.5,131,132,127
上海市宣桥学校,华东师范大学第二附属中学,727,否,400.5,120,134,132
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市宣桥学校,上海南汇中学,681.5,否,361,115,117,134
上海市宣桥学校,上海市浦东复旦附中分校,702.5,否,393.5,120,131,122
上海市宣桥学校,上海市洋泾中学,691.5,否,374.5,119,126,125
上海市宣桥学校,上海市高桥中学,687,否,386,112,129,115.5
上海市宣桥学校,上海市川沙中学,692.5,否,376.5,122,128,127
上海市航头学校,上海中学东校,731,否,405,131,132,133.5
上海市航头学校,上海市建平中学,740.5,否,410,137,131,140
上海市航头学校,上海市进才中学,726.5,否,403.5,130,130,133
上海市航头学校,华东师范大学第二附属中学,687,否,369.5,109,124,127
上海市航头学校,上海南汇中学,719.5,否,385.5,131,127,144
上海市航头学校,上海市浦东复旦附中分校,737,否,407,133,130,137
上海市航头学校,上海市洋泾中学,726.5,否,401.5,128,131,137
上海市航头学校,上海市高桥中学,712,否,393,139,120,131
上海市航头学校,上海市川沙中学,721,否,395,130,125,140
上海市周浦育才学校,上海中学东校,700.5,否,385,124,129,124
上海市周浦育才学校,上海市建平中学,709.5,否,385,125,133,139
上海市周浦育才学校,上海市进才中学,703,否,383,131,127,124
上海市周浦育才学校,上海南汇中学,699.5,否,384,121,131,122
上海市周浦育才学校,上海市浦东复旦附中分校,706,否,381.5,121,126,130
上海市周浦育才学校,上海市洋泾中学,703,否,378,111,131,135
上海市周浦育才学校,上海市高桥中学,693.5,否,382,122,132,124
上海市周浦育才学校,上海市川沙中学,707.5,否,385,127,126,128
上海市实验学校附属光明学校,上海中学东校,724,否,395,120,129,139
上海市实验学校附属光明学校,上海市建平中学,742,否,414,143,132,136
上海市实验学校附属光明学校,上海市进才中学,728,否,400.5,117,140,134
上海市实验学校附属光明学校,上海南汇中学,715,否,392,122,129,135
上海市实验学校附属光明学校,上海市浦东复旦附中分校,729,否,396.5,121,132,142
上海市实验学校附属光明学校,上海市洋泾中学,722.5,否,398.5,128,130,139
上海市实验学校附属光明学校,上海市高桥中学,710,否,393.5,125,127,124
上海市实验学校附属光明学校,上海市川沙中学,713.5,否,390,125,125,132
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市东海学校,上海中学东校,694.5,否,369.5,115,122,139
上海市东海学校,上海市建平中学,737,否,397,129,126,144
上海市东海学校,上海市进才中学,711,否,383.5,118,129,137
上海市东海学校,上海市浦东复旦附中分校,699,否,383,114,135,124
上海市东海学校,上海市洋泾中学,665.5,否,358,112,119,118
上海市东海学校,上海市川沙中学,683,否,364.5,120,124,133
上海市康城学校,复旦大学附属中学,749,否,415.5,139,134,143
上海市康城学校,上海中学东校,712.5,否,388.5,126,128,136
上海市康城学校,上海市建平中学,737,否,401,128,131,142
上海市康城学校,上海市进才中学,728,否,397,122,130,135
上海市康城学校,上海南汇中学,717.5,否,395.5,129,126,129
上海市康城学校,上海市浦东复旦附中分校,725.5,否,393.5,113,136,141
上海市康城学校,上海市洋泾中学,721,否,393.5,118,133,136
上海市康城学校,上海市高桥中学,713,否,395.5,123,128,128
上海市康城学校,上海市川沙中学,717.5,否,392.5,128,126,131
上海市下沙学校,上海中学东校,718,否,407,142,128,134
上海市下沙学校,上海市建平中学,735,否,406,133,129,137.5
上海市下沙学校,上海市进才中学,725.5,否,398.5,120,137,134
上海市下沙学校,华东师范大学第二附属中学,749.5,否,412.5,133,138,140
上海市下沙学校,上海南汇中学,699,否,383.5,120,127,123
上海市下沙学校,上海市浦东复旦附中分校,732,否,412,139,134,130
上海市下沙学校,上海市洋泾中学,693,否,378.5,119,126,123
上海市下沙学校,上海市高桥中学,696.5,否,379.5,125,128,124
上海市下沙学校,上海市川沙中学,700,否,386.5,133,127,131
上海市民办尚德实验学校,上海中学东校,735.5,否,402,126,131,140
上海市民办尚德实验学校,上海市建平中学,748,否,412,135,133,141
上海市民办尚德实验学校,上海市进才中学,742,否,402.5,129,131,146
上海市民办尚德实验学校,上海南汇中学,713,否,394.5,124,130,131
上海市民办尚德实验学校,上海市浦东复旦附中分校,756.5,否,418,132,137,142
上海市民办尚德实验学校,上海市洋泾中学,727.5,否,398.5,131,129,138
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市民办尚德实验学校,上海市高桥中学,708.5,否,388.5,119,131,130
上海市民办尚德实验学校,上海市川沙中学,722.5,否,385.5,117,130,140
上海浦东新区民办远翔实验学校,上海市上海中学,749.5,否,421.5,137,137,133
上海浦东新区民办远翔实验学校,上海中学东校,725,否,402.5,131,129,131
上海浦东新区民办远翔实验学校,上海市建平中学,742,否,409,135,127,137
上海浦东新区民办远翔实验学校,上海市进才中学,741.5,否,426.5,139,141,123
上海浦东新区民办远翔实验学校,上海南汇中学,715,否,392,118,136,130
上海浦东新区民办远翔实验学校,上海市浦东复旦附中分校,748,否,413.5,142,127,143
上海浦东新区民办远翔实验学校,上海市洋泾中学,728.5,否,391.5,122,126,140
上海浦东新区民办远翔实验学校,上海市高桥中学,722.5,否,400.5,120,134,132
上海浦东新区民办远翔实验学校,上海市川沙中学,721.5,否,401.5,125,131,128
上海浦东新区民办进德外国语中学,上海中学东校,732.5,否,401,131,127,143
上海浦东新区民办进德外国语中学,上海市建平中学,754,否,420,133,141,140
上海浦东新区民办进德外国语中学,上海市进才中学,747,否,410.5,131,137,140
上海浦东新区民办进德外国语中学,上海南汇中学,702.5,否,371.5,114,127,138
上海浦东新区民办进德外国语中学,上海市浦东复旦附中分校,749.5,否,415.5,143,126,147
上海浦东新区民办进德外国语中学,上海市洋泾中学,729,否,401.5,121,135,134
上海浦东新区民办进德外国语中学,上海市高桥中学,705,否,385,127,121,128
上海浦东新区民办进德外国语中学,上海市川沙中学,708.5,否,388,119,131,127
上海市周浦实验学校,上海中学东校,726,否,403,127,135,134.5
上海市周浦实验学校,上海市建平中学,740,否,415.5,139,135,133
上海市周浦实验学校,上海市进才中学,732,否,406.5,129,134,128
上海市周浦实验学校,上海南汇中学,714.5,否,392.5,134,126,132
上海市周浦实验学校,上海市浦东复旦附中分校,749,否,415.5,146,129,144
上海市周浦实验学校,上海市洋泾中学,723.5,否,399.5,121,135,132
上海市周浦实验学校,上海市高桥中学,719,否,388,116,132,138
上海市周浦实验学校,上海市川沙中学,716.5,否,388,127,124,134
上海浦东新区民办更新学校,上海市进才中学,662.5,否,366,104,128,121
上海浦东新区民办更新学校,上海市浦东复旦附中分校,679.5,否,367,116,123,125
上海民办华曜浦东实验学校,上海中学东校,733,否,398.5,137,129,144
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海民办华曜浦东实验学校,上海市建平中学,748.5,否,413.5,135,131,138
上海民办华曜浦东实验学校,上海市进才中学,746,否,409,139,131,147
上海民办华曜浦东实验学校,上海南汇中学,710,否,378,113,124,137
上海民办华曜浦东实验学校,上海市洋泾中学,732,否,404,132,132,135
上海民办华曜浦东实验学校,上海市高桥中学,703.5,否,384.5,122,129,132
上海民办华曜浦东实验学校,上海市川沙中学,714.5,否,382,126,123,143
华东师范大学第二附属中学前滩学校,上海中学东校,734.5,否,402,131,132,137
华东师范大学第二附属中学前滩学校,上海市建平中学,756,否,413.5,140,131,141
华东师范大学第二附属中学前滩学校,上海市进才中学,739.5,否,404.5,128,131,140
华东师范大学第二附属中学前滩学校,上海南汇中学,721.5,否,398,126,126,130
华东师范大学第二附属中学前滩学校,上海市浦东复旦附中分校,751.5,否,414.5,137,134,140
华东师范大学第二附属中学前滩学校,上海市洋泾中学,733.5,否,403,131,131,136
华东师范大学第二附属中学前滩学校,上海市高桥中学,722.5,否,397,127,132,132
华东师范大学第二附属中学前滩学校,上海市川沙中学,713,否,386,122,131,139.5
上海浦东新区民办宏文学校,上海中学东校,720,否,386.5,115,131,138
上海浦东新区民办宏文学校,上海市建平中学,748,否,409,130,133,144
上海浦东新区民办宏文学校,上海市进才中学,742.5,否,406.5,135,128,142
上海浦东新区民办宏文学校,上海市浦东复旦附中分校,750,否,407,137,128,146
上海浦东新区民办宏文学校,上海师范大学附属中学,715.5,否,396,118,136,132
上海浦东新区民办宏文学校,上海市洋泾中学,707,否,379,112,130,136
上海浦东新区民办宏文学校,上海市高桥中学,691,否,379,109,128,122
上海浦东新区民办宏文学校,上海市川沙中学,703,否,379.5,115,121,131
上海科技大学附属学校,上海中学东校,723.5,否,400.5,124,130,129
上海科技大学附属学校,上海市建平中学,748,否,415,145,131,142
上海科技大学附属学校,上海市进才中学,741,否,410,128,138,138
上海科技大学附属学校,上海南汇中学,716.5,否,395.5,123,128,127
上海科技大学附属学校,上海市浦东复旦附中分校,747.5,否,417.5,139,135,139
上海科技大学附属学校,上海师范大学附属中学,725,否,400.5,127,129,128
上海科技大学附属学校,上海市洋泾中学,721.5,否,392,129,131,139
上海科技大学附属学校,上海市高桥中学,704.5,否,384.5,131,123,128
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海科技大学附属学校,上海市川沙中学,714,否,397,120,135,125
上海浦东民办未来科技学校,上海中学东校,730.5,否,407,130,134,129
上海浦东民办未来科技学校,上海市建平中学,753.5,否,416.5,137,134,141
上海浦东民办未来科技学校,上海市进才中学,739,否,407.5,131,130,137
上海浦东民办未来科技学校,上海南汇中学,707.5,否,390.5,124,132,123
上海浦东民办未来科技学校,上海市浦东复旦附中分校,751.5,否,418.5,142,134,134
上海浦东民办未来科技学校,上海市洋泾中学,726,否,396.5,125,129,135
上海浦东民办未来科技学校,上海市高桥中学,708,否,384.5,116,125,134
上海浦东民办未来科技学校,上海市川沙中学,734,否,398.5,128,130,142
上海市浦东新区东城学校,上海南汇中学,677.5,否,368,121,120,125
