区,录取线校名,统一到plan校名(全称),匹配方式
徐汇区,上海市南洋模范初级中学,上海市南洋模范初级中学,exact
徐汇区,上海市南洋初级中学,上海市南洋初级中学,exact
徐汇区,上海市南洋初级中学,上海市南洋初级中学,exact
徐汇区,上海市南洋初级中学,上海市南洋初级中学,exact
徐汇区,上海市南洋初级中学,上海市南洋初级中学,exact
徐汇区,上海市南洋初级中学,上海市南洋初级中学,exact
徐汇区,上海市南洋初级中学,上海市南洋初级中学,exact
徐汇区,上海市南洋初级中学,上海市南洋初级中学,exact
徐汇区,上海市南洋初级中学,上海市南洋初级中学,exact
徐汇区,上海市田林中学,上海市田林中学,exact
徐汇区,上海市田林中学,上海市田林中学,exact
徐汇区,上海市田林中学,上海市田林中学,exact
徐汇区,上海市田林中学,上海市田林中学,exact
徐汇区,上海市田林中学,上海市田林中学,exact
徐汇区,上海市田林中学,上海市田林中学,exact
徐汇区,上海市田林中学,上海市田林中学,exact
徐汇区,上海市田林第二中学,上海市田林第二中学,exact
徐汇区,上海市田林第二中学,上海市田林第二中学,exact
徐汇区,上海市田林第二中学,上海市田林第二中学,exact
徐汇区,上海市田林第二中学,上海市田林第二中学,exact
徐汇区,上海市田林第二中学,上海市田林第二中学,exact
徐汇区,上海市田林第二中学,上海市田林第二中学,exact
徐汇区,上海市田林第二中学,上海市田林第二中学,exact
徐汇区,上海市田林第三中学,上海市田林第三中学,exact
徐汇区,上海市田林第三中学,上海市田林第三中学,exact
徐汇区,上海市田林第三中学,上海市田林第三中学,exact
徐汇区,上海市田林第三中学,上海市田林第三中学,exact
徐汇区,上海市田林第三中学,上海市田林第三中学,exact
徐汇区,上海市龙苑中学,上海市龙苑中学,exact
徐汇区,上海市龙苑中学,上海市龙苑中学,exact
徐汇区,上海市龙苑中学,上海市龙苑中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学,上海市徐汇区教育学院附属实验中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学,上海市徐汇区教育学院附属实验中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学,上海市徐汇区教育学院附属实验中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学,上海市徐汇区教育学院附属实验中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学,上海市徐汇区教育学院附属实验中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学,上海市徐汇区教育学院附属实验中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学,上海市徐汇区教育学院附属实验中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学,上海市徐汇区教育学院附属实验中学,exact
徐汇区,上海市徐汇区教育学院附属实验中学南部分校,上海市徐汇区教育学院附属实验中学南部分校,exact
徐汇区,上海市徐汇区教育学院附属实验中学南部分校,上海市徐汇区教育学院附属实验中学南部分校,exact
徐汇区,上海市徐汇区教育学院附属实验中学南部分校,上海市徐汇区教育学院附属实验中学南部分校,exact
徐汇区,上海市徐汇区教育学院附属实验中学南部分校,上海市徐汇区教育学院附属实验中学南部分校,exact
徐汇区,上海市徐汇区教育学院附属实验中学南部分校,上海市徐汇区教育学院附属实验中学南部分校,exact
徐汇区,上海市徐汇区教育学院附属实验中学南部分校,上海市徐汇区教育学院附属实验中学南部分校,exact
徐汇区,上海市徐汇区教育学院附属实验中学南部分校,上海市徐汇区教育学院附属实验中学南部分校,exact
徐汇区,上海市园南中学,上海市园南中学,exact
徐汇区,上海市园南中学,上海市园南中学,exact
徐汇区,上海市园南中学,上海市园南中学,exact
徐汇区,上海市园南中学,上海市园南中学,exact
徐汇区,上海市园南中学,上海市园南中学,exact
徐汇区,上海市园南中学,上海市园南中学,exact
徐汇区,上海市园南中学,上海市园南中学,exact
徐汇区,上海市汾阳中学,上海市汾阳中学,exact
徐汇区,上海市汾阳中学,上海市汾阳中学,exact
徐汇区,上海市汾阳中学,上海市汾阳中学,exact
徐汇区,上海市汾阳中学,上海市汾阳中学,exact
徐汇区,上海市梅园中学,上海市梅园中学,exact
徐汇区,上海市梅园中学,上海市梅园中学,exact
徐汇区,上海市梅园中学,上海市梅园中学,exact
徐汇区,上海市梅园中学,上海市梅园中学,exact
徐汇区,上海市梅园中学,上海市梅园中学,exact
徐汇区,上海市梅园中学,上海市梅园中学,exact
徐汇区,上海市紫阳中学,上海市紫阳中学,exact
徐汇区,上海市紫阳中学,上海市紫阳中学,exact
徐汇区,上海市紫阳中学,上海市紫阳中学,exact
徐汇区,上海市紫阳中学,上海市紫阳中学,exact
徐汇区,上海市紫阳中学,上海市紫阳中学,exact
徐汇区,上海市紫阳中学,上海市紫阳中学,exact
徐汇区,上海市紫阳中学,上海市紫阳中学,exact
徐汇区,上海市紫阳中学,上海市紫阳中学,exact
徐汇区,上海市康健外国语实验中学,上海市康健外国语实验中学,exact
徐汇区,上海市康健外国语实验中学,上海市康健外国语实验中学,exact
徐汇区,上海市康健外国语实验中学,上海市康健外国语实验中学,exact
徐汇区,上海市康健外国语实验中学,上海市康健外国语实验中学,exact
徐汇区,上海市康健外国语实验中学,上海市康健外国语实验中学,exact
徐汇区,上海市康健外国语实验中学,上海市康健外国语实验中学,exact
徐汇区,上海市世外中学,上海市世外中学,exact
徐汇区,上海市世外中学,上海市世外中学,exact
徐汇区,上海市世外中学,上海市世外中学,exact
徐汇区,上海市世外中学,上海市世外中学,exact
徐汇区,上海市世外中学,上海市世外中学,exact
徐汇区,上海市世外中学,上海市世外中学,exact
徐汇区,上海市民办华育中学,上海市民办华育中学,exact
徐汇区,上海市民办华育中学,上海市民办华育中学,exact
徐汇区,上海市民办华育中学,上海市民办华育中学,exact
徐汇区,上海市民办华育中学,上海市民办华育中学,exact
徐汇区,上海市民办华育中学,上海市民办华育中学,exact
徐汇区,上海市民办华育中学,上海市民办华育中学,exact
徐汇区,上海市民办华育中学,上海市民办华育中学,exact
徐汇区,上海市中国中学,上海市中国中学,exact
徐汇区,上海市中国中学,上海市中国中学,exact
徐汇区,上海市中国中学,上海市中国中学,exact
徐汇区,上海市中国中学,上海市中国中学,exact
徐汇区,上海市中国中学,上海市中国中学,exact
徐汇区,上海市中国中学,上海市中国中学,exact
徐汇区,上海市中国中学,上海市中国中学,exact
徐汇区,上海市第五十四中学,上海市第五十四中学,exact
徐汇区,上海市第五十四中学,上海市第五十四中学,exact
徐汇区,上海市第五十四中学,上海市第五十四中学,exact
徐汇区,上海市第五十四中学,上海市第五十四中学,exact
徐汇区,上海市第五十四中学,上海市第五十四中学,exact
徐汇区,上海市第五十四中学,上海市第五十四中学,exact
徐汇区,上海市第五十四中学,上海市第五十四中学,exact
徐汇区,上海市徐汇中学,上海市徐汇中学,exact
徐汇区,上海市徐汇中学,上海市徐汇中学,exact
徐汇区,上海市徐汇中学,上海市徐汇中学,exact
徐汇区,上海市徐汇中学,上海市徐汇中学,exact
徐汇区,上海市徐汇中学,上海市徐汇中学,exact
徐汇区,徐汇南校,徐汇南校,exact
徐汇区,徐汇南校,徐汇南校,exact
徐汇区,徐汇南校,徐汇南校,exact
徐汇区,徐汇南校,徐汇南校,exact
徐汇区,徐汇南校,徐汇南校,exact
徐汇区,上海市第四中学,上海市第四中学,exact
徐汇区,上海市第四中学,上海市第四中学,exact
徐汇区,上海市第四中学,上海市第四中学,exact
徐汇区,上海市第四中学,上海市第四中学,exact
徐汇区,上海市第四中学,上海市第四中学,exact
徐汇区,上海市第四中学,上海市第四中学,exact
徐汇区,上海市第四中学,上海市第四中学,exact
徐汇区,上海市零陵中学,上海市零陵中学,exact
徐汇区,上海市零陵中学,上海市零陵中学,exact
徐汇区,上海市零陵中学,上海市零陵中学,exact
徐汇区,上海市零陵中学,上海市零陵中学,exact
徐汇区,上海市零陵中学,上海市零陵中学,exact
徐汇区,上海市零陵中学,上海市零陵中学,exact
徐汇区,上海市零陵中学,上海市零陵中学,exact
徐汇区,华东理工大学附属中学,华东理工大学附属中学,exact
徐汇区,华东理工大学附属中学,华东理工大学附属中学,exact
徐汇区,华东理工大学附属中学,华东理工大学附属中学,exact
徐汇区,华东理工大学附属中学,华东理工大学附属中学,exact
徐汇区,华东理工大学附属中学,华东理工大学附属中学,exact
徐汇区,上海市西南位育中学,上海市西南位育中学,exact
徐汇区,上海市西南位育中学,上海市西南位育中学,exact
徐汇区,上海市西南位育中学,上海市西南位育中学,exact
徐汇区,上海市西南位育中学,上海市西南位育中学,exact
徐汇区,上海市西南位育中学,上海市西南位育中学,exact
徐汇区,上海市西南位育中学,上海市西南位育中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海市西南模范中学,上海市西南模范中学,exact
徐汇区,上海民办位育中学,上海民办位育中学,exact
徐汇区,上海民办位育中学,上海民办位育中学,exact
徐汇区,上海民办位育中学,上海民办位育中学,exact
徐汇区,上海民办位育中学,上海民办位育中学,exact
徐汇区,上海民办位育中学,上海民办位育中学,exact
徐汇区,上海民办位育中学,上海民办位育中学,exact
徐汇区,上海民办位育中学,上海民办位育中学,exact
徐汇区,上海民办南模中学,上海民办南模中学,exact
徐汇区,上海民办南模中学,上海民办南模中学,exact
徐汇区,上海民办南模中学,上海民办南模中学,exact
徐汇区,上海民办南模中学,上海民办南模中学,exact
徐汇区,上海民办南模中学,上海民办南模中学,exact
徐汇区,上海民办南模中学,上海民办南模中学,exact
徐汇区,上海市位育实验学校,上海市位育实验学校,exact
徐汇区,上海市位育实验学校,上海市位育实验学校,exact
徐汇区,上海市位育实验学校,上海市位育实验学校,exact
徐汇区,上海市位育实验学校,上海市位育实验学校,exact
徐汇区,上海市徐汇区上汇实验学校,上海市徐汇区上汇实验学校,exact
徐汇区,上海市徐汇区上汇实验学校,上海市徐汇区上汇实验学校,exact
徐汇区,上海市徐汇区上汇实验学校,上海市徐汇区上汇实验学校,exact
徐汇区,上海市徐汇区上汇实验学校,上海市徐汇区上汇实验学校,exact
徐汇区,上海市徐汇区上汇实验学校,上海市徐汇区上汇实验学校,exact
徐汇区,上海市徐汇区上汇实验学校,上海市徐汇区上汇实验学校,exact
徐汇区,上海市徐汇区上汇实验学校,上海市徐汇区上汇实验学校,exact
徐汇区,上海师范大学第三附属实验学校,上海师范大学第三附属实验学校,exact
徐汇区,上海师范大学第三附属实验学校,上海师范大学第三附属实验学校,exact
徐汇区,上海师范大学第三附属实验学校,上海师范大学第三附属实验学校,exact
徐汇区,上海师范大学第三附属实验学校,上海师范大学第三附属实验学校,exact
徐汇区,上海师范大学第三附属实验学校,上海师范大学第三附属实验学校,exact
徐汇区,上海师范大学第三附属实验学校,上海师范大学第三附属实验学校,exact
徐汇区,上海师范大学第三附属实验学校,上海师范大学第三附属实验学校,exact
普陀区,上海市洵阳中学,上海市洵阳中学,exact
普陀区,上海市洵阳中学,上海市洵阳中学,exact
普陀区,上海市洵阳中学,上海市洵阳中学,exact
普陀区,上海市洵阳中学,上海市洵阳中学,exact
普陀区,上海市洵阳中学,上海市洵阳中学,exact
普陀区,上海市北海中学,上海市北海中学,exact
普陀区,上海市北海中学,上海市北海中学,exact
普陀区,上海市北海中学,上海市北海中学,exact
普陀区,上海市北海中学,上海市北海中学,exact
普陀区,上海市北海中学,上海市北海中学,exact
普陀区,上海市延河中学,上海市延河中学,exact
普陀区,上海市延河中学,上海市延河中学,exact
普陀区,上海市延河中学,上海市延河中学,exact
普陀区,上海市延河中学,上海市延河中学,exact
普陀区,上海市曹杨第二中学附属实验中学,上海市曹杨第二中学附属实验中学,exact
普陀区,上海市曹杨第二中学附属实验中学,上海市曹杨第二中学附属实验中学,exact
普陀区,上海市曹杨第二中学附属实验中学,上海市曹杨第二中学附属实验中学,exact
普陀区,华东师范大学第四附属中学,华东师范大学第四附属中学,exact
普陀区,华东师范大学第四附属中学,华东师范大学第四附属中学,exact
普陀区,华东师范大学第四附属中学,华东师范大学第四附属中学,exact
普陀区,上海市怒江中学,上海市怒江中学,exact
普陀区,上海市怒江中学,上海市怒江中学,exact
普陀区,上海市怒江中学,上海市怒江中学,exact
普陀区,上海市怒江中学,上海市怒江中学,exact
普陀区,上海师范大学附属第二实验学校,上海师范大学附属第二实验学校,exact
普陀区,上海师范大学附属第二实验学校,上海师范大学附属第二实验学校,exact
普陀区,上海师范大学附属第二实验学校,上海师范大学附属第二实验学校,exact
普陀区,上海师范大学附属第二实验学校,上海师范大学附属第二实验学校,exact
普陀区,上海师范大学附属第二实验学校,上海师范大学附属第二实验学校,exact
普陀区,上海市真北中学,上海市真北中学,exact
普陀区,上海市真北中学,上海市真北中学,exact
普陀区,上海市真北中学,上海市真北中学,exact
普陀区,上海市真北中学,上海市真北中学,exact
普陀区,上海市真北中学,上海市真北中学,exact
普陀区,上海市普陀区教育学院附属中学,上海市普陀区教育学院附属中学,exact
普陀区,上海市普陀区教育学院附属中学,上海市普陀区教育学院附属中学,exact
普陀区,上海市普陀区教育学院附属中学,上海市普陀区教育学院附属中学,exact
普陀区,上海市普陀区教育学院附属中学,上海市普陀区教育学院附属中学,exact
普陀区,上海市梅陇中学,上海市梅陇中学,exact
普陀区,上海市梅陇中学,上海市梅陇中学,exact
普陀区,上海市梅陇中学,上海市梅陇中学,exact
普陀区,上海市梅陇中学,上海市梅陇中学,exact
普陀区,上海兰田中学,上海兰田中学,exact
普陀区,上海兰田中学,上海兰田中学,exact
普陀区,上海兰田中学,上海兰田中学,exact
普陀区,上海兰田中学,上海兰田中学,exact
普陀区,上海市普陀区梅陇实验中学,上海市普陀区梅陇实验中学,exact
普陀区,上海市普陀区梅陇实验中学,上海市普陀区梅陇实验中学,exact
普陀区,上海市普陀区梅陇实验中学,上海市普陀区梅陇实验中学,exact
普陀区,上海市普陀区梅陇实验中学,上海市普陀区梅陇实验中学,exact
普陀区,上海市曹杨中学,上海市曹杨中学,exact
普陀区,上海市曹杨中学,上海市曹杨中学,exact
普陀区,上海市曹杨中学,上海市曹杨中学,exact
普陀区,上海市曹杨中学,上海市曹杨中学,exact
普陀区,同济大学第二附属中学,同济大学第二附属中学,exact
普陀区,同济大学第二附属中学,同济大学第二附属中学,exact
普陀区,同济大学第二附属中学,同济大学第二附属中学,exact
普陀区,同济大学第二附属中学,同济大学第二附属中学,exact
普陀区,上海市甘泉外国语中学,上海市甘泉外国语中学,exact
普陀区,上海市甘泉外国语中学,上海市甘泉外国语中学,exact
普陀区,上海市新杨中学,上海市新杨中学,exact
普陀区,上海市新杨中学,上海市新杨中学,exact
普陀区,上海市新杨中学,上海市新杨中学,exact
普陀区,上海市新杨中学,上海市新杨中学,exact
普陀区,上海市长征中学,上海市长征中学,exact
普陀区,上海市长征中学,上海市长征中学,exact
普陀区,上海市长征中学,上海市长征中学,exact
普陀区,上海市长征中学,上海市长征中学,exact
普陀区,上海市桃浦中学,上海市桃浦中学,exact
普陀区,上海市桃浦中学,上海市桃浦中学,exact
普陀区,上海市桃浦中学,上海市桃浦中学,exact
普陀区,上海市晋元高级中学附属学校南校,上海市晋元高级中学附属学校南校,exact
普陀区,上海市晋元高级中学附属学校南校,上海市晋元高级中学附属学校南校,exact
普陀区,上海市晋元高级中学附属学校南校,上海市晋元高级中学附属学校南校,exact
普陀区,上海音乐学院附属安师实验中学,上海音乐学院附属安师实验中学,exact
普陀区,上海音乐学院附属安师实验中学,上海音乐学院附属安师实验中学,exact
普陀区,上海音乐学院附属安师实验中学,上海音乐学院附属安师实验中学,exact
普陀区,上海华东师范大学附属进华中学,上海华东师范大学附属进华中学,exact
普陀区,上海华东师范大学附属进华中学,上海华东师范大学附属进华中学,exact
普陀区,上海华东师范大学附属进华中学,上海华东师范大学附属进华中学,exact
普陀区,上海华东师范大学附属进华中学,上海华东师范大学附属进华中学,exact
普陀区,上海华东师范大学附属进华中学,上海华东师范大学附属进华中学,exact
普陀区,上海安生学校,上海安生学校,exact
普陀区,上海安生学校,上海安生学校,exact
普陀区,上海安生学校,上海安生学校,exact
普陀区,上海安生学校,上海安生学校,exact
普陀区,上海培佳双语学校,上海培佳双语学校,exact
普陀区,上海培佳双语学校,上海培佳双语学校,exact
普陀区,上海培佳双语学校,上海培佳双语学校,exact
普陀区,上海培佳双语学校,上海培佳双语学校,exact
普陀区,上海培佳双语学校,上海培佳双语学校,exact
普陀区,上海市铜川学校,上海市铜川学校,exact
普陀区,上海市铜川学校,上海市铜川学校,exact
普陀区,上海市铜川学校,上海市铜川学校,exact
普陀区,上海市铜川学校,上海市铜川学校,exact
普陀区,上海市沙田学校,上海市沙田学校,exact
普陀区,上海市沙田学校,上海市沙田学校,exact
普陀区,上海市沙田学校,上海市沙田学校,exact
普陀区,华东师范大学附属外国语实验学校,华东师范大学附属外国语实验学校,exact
普陀区,华东师范大学附属外国语实验学校,华东师范大学附属外国语实验学校,exact
普陀区,华东师范大学附属外国语实验学校,华东师范大学附属外国语实验学校,exact
普陀区,上海市子长学校,上海市子长学校,exact
普陀区,上海市子长学校,上海市子长学校,exact
普陀区,上海市子长学校,上海市子长学校,exact
普陀区,上海市洛川学校,上海市洛川学校,exact
普陀区,上海市洛川学校,上海市洛川学校,exact
普陀区,上海市洛川学校,上海市洛川学校,exact
普陀区,上海市洛川学校,上海市洛川学校,exact
普陀区,上海市宜川中学附属学校,上海市宜川中学附属学校,exact
普陀区,上海市宜川中学附属学校,上海市宜川中学附属学校,exact
普陀区,上海市宜川中学附属学校,上海市宜川中学附属学校,exact
普陀区,上海市宜川中学附属学校,上海市宜川中学附属学校,exact
普陀区,上海市曹杨中学附属学校,上海市曹杨中学附属学校,exact
普陀区,上海市曹杨中学附属学校,上海市曹杨中学附属学校,exact
普陀区,上海市曹杨中学附属学校,上海市曹杨中学附属学校,exact
普陀区,上海市曹杨中学附属学校,上海市曹杨中学附属学校,exact
普陀区,上海市曹杨中学附属学校,上海市曹杨中学附属学校,exact
普陀区,上海市普陀区教育学院附属学校,上海市普陀区教育学院附属学校,exact
普陀区,上海市普陀区教育学院附属学校,上海市普陀区教育学院附属学校,exact
普陀区,上海市普陀区教育学院附属学校,上海市普陀区教育学院附属学校,exact
普陀区,上海市普陀区教育学院附属学校,上海市普陀区教育学院附属学校,exact
普陀区,上海市晋元高级中学附属学校,上海市晋元高级中学附属学校,exact
普陀区,上海市晋元高级中学附属学校,上海市晋元高级中学附属学校,exact
普陀区,上海市晋元高级中学附属学校,上海市晋元高级中学附属学校,exact
普陀区,上海市晋元高级中学附属学校,上海市晋元高级中学附属学校,exact
普陀区,上海市曹杨第二中学附属学校,上海市曹杨第二中学附属学校,exact
普陀区,上海市曹杨第二中学附属学校,上海市曹杨第二中学附属学校,exact
普陀区,上海市曹杨第二中学附属学校,上海市曹杨第二中学附属学校,exact
普陀区,上海市民办新黄浦实验学校,上海市民办新黄浦实验学校,exact
普陀区,上海市民办新黄浦实验学校,上海市民办新黄浦实验学校,exact
普陀区,上海市民办新黄浦实验学校,上海市民办新黄浦实验学校,exact
普陀区,上海市江宁学校,上海市江宁学校,exact
普陀区,上海市江宁学校,上海市江宁学校,exact
普陀区,上海市江宁学校,上海市江宁学校,exact
普陀区,上海市江宁学校,上海市江宁学校,exact
普陀区,上海市江宁学校,上海市江宁学校,exact
普陀区,上海市中远实验学校,上海市中远实验学校,exact
普陀区,上海市中远实验学校,上海市中远实验学校,exact
普陀区,上海市中远实验学校,上海市中远实验学校,exact
普陀区,上海市中远实验学校,上海市中远实验学校,exact
普陀区,上海市金鼎学校,上海市金鼎学校,exact
普陀区,上海市金鼎学校,上海市金鼎学校,exact
普陀区,上海市金鼎学校,上海市金鼎学校,exact
普陀区,上海市金鼎学校,上海市金鼎学校,exact
普陀区,上海外国语大学尚阳外国语学校,上海外国语大学尚阳外国语学校,exact
普陀区,上海外国语大学尚阳外国语学校,上海外国语大学尚阳外国语学校,exact
普陀区,上海外国语大学尚阳外国语学校,上海外国语大学尚阳外国语学校,exact
普陀区,上海外国语大学尚阳外国语学校,上海外国语大学尚阳外国语学校,exact
普陀区,上海市文达学校,上海市文达学校,exact
普陀区,上海市文达学校,上海市文达学校,exact
普陀区,上海市文达学校,上海市文达学校,exact
普陀区,上海理工大学附属普陀实验学校,上海理工大学附属普陀实验学校,exact
普陀区,上海理工大学附属普陀实验学校,上海理工大学附属普陀实验学校,exact
普陀区,上海理工大学附属普陀实验学校,上海理工大学附属普陀实验学校,exact
普陀区,上海市万里城实验学校,上海市万里城实验学校,exact
普陀区,上海市万里城实验学校,上海市万里城实验学校,exact
普陀区,上海市万里城实验学校,上海市万里城实验学校,exact
杨浦区,上海市铁岭中学,上海市铁岭中学,exact
杨浦区,上海市铁岭中学,上海市铁岭中学,exact
杨浦区,上海市铁岭中学,上海市铁岭中学,exact
杨浦区,上海市铁岭中学,上海市铁岭中学,exact
杨浦区,上海市鞍山初级中学,上海市鞍山初级中学,exact
杨浦区,上海市鞍山初级中学,上海市鞍山初级中学,exact
杨浦区,上海市鞍山初级中学,上海市鞍山初级中学,exact
杨浦区,上海市鞍山初级中学,上海市鞍山初级中学,exact
杨浦区,上海市十五中学,上海市十五中学,exact
杨浦区,上海市十五中学,上海市十五中学,exact
杨浦区,上海市十五中学,上海市十五中学,exact
杨浦区,上海市十五中学,上海市十五中学,exact
杨浦区,上海市杨浦初级中学,上海市杨浦初级中学,exact
杨浦区,上海市杨浦初级中学,上海市杨浦初级中学,exact
杨浦区,上海市杨浦初级中学,上海市杨浦初级中学,exact
杨浦区,上海市惠民中学,上海市惠民中学,exact
杨浦区,上海市惠民中学,上海市惠民中学,exact
杨浦区,上海市辽阳中学,上海市辽阳中学,exact
杨浦区,上海市辽阳中学,上海市辽阳中学,exact
杨浦区,上海市辽阳中学,上海市辽阳中学,exact
杨浦区,上海市新大桥中学,上海市新大桥中学,exact
杨浦区,上海市新大桥中学,上海市新大桥中学,exact
杨浦区,上海市新大桥中学,上海市新大桥中学,exact
杨浦区,上海市建设初级中学,上海市建设初级中学,exact
杨浦区,上海市建设初级中学,上海市建设初级中学,exact
杨浦区,上海市建设初级中学,上海市建设初级中学,exact
杨浦区,上海市东辽阳中学,上海市东辽阳中学,exact
杨浦区,上海市东辽阳中学,上海市东辽阳中学,exact
杨浦区,上海市东辽阳中学,上海市东辽阳中学,exact
杨浦区,上海市二十五中学,上海市二十五中学,exact
杨浦区,上海市二十五中学,上海市二十五中学,exact
杨浦区,上海市二十五中学,上海市二十五中学,exact
杨浦区,上海市二十五中学,上海市二十五中学,exact
杨浦区,上海理工大学附属初级中学,上海理工大学附属初级中学,exact
杨浦区,上海理工大学附属初级中学,上海理工大学附属初级中学,exact
杨浦区,上海理工大学附属初级中学,上海理工大学附属初级中学,exact
杨浦区,上海理工大学附属初级中学,上海理工大学附属初级中学,exact
杨浦区,上海市杨浦区教育学院附属中学,上海市杨浦区教育学院附属中学,exact
杨浦区,上海市杨浦区教育学院附属中学,上海市杨浦区教育学院附属中学,exact
杨浦区,上海市杨浦区教育学院附属中学,上海市杨浦区教育学院附属中学,exact
杨浦区,上海市杨浦区教育学院附属中学,上海市杨浦区教育学院附属中学,exact
杨浦区,上海市同济初级中学,上海市同济初级中学,exact
杨浦区,上海市同济初级中学,上海市同济初级中学,exact
杨浦区,上海市同济初级中学,上海市同济初级中学,exact
杨浦区,上海市三门中学(上海财经大学附属初级中学）,上海市三门中学（上海财大学附属初级中学）,normalized
杨浦区,上海市三门中学(上海财经大学附属初级中学）,上海市三门中学（上海财大学附属初级中学）,normalized
杨浦区,上海市三门中学(上海财经大学附属初级中学）,上海市三门中学（上海财大学附属初级中学）,normalized
杨浦区,上海市包头中学,上海市包头中学,exact
杨浦区,上海市包头中学,上海市包头中学,exact
杨浦区,上海市思源中学,上海市思源中学,exact
杨浦区,上海市思源中学,上海市思源中学,exact
杨浦区,上海市思源中学,上海市思源中学,exact
杨浦区,上海市鞍山实验中学,上海市鞍山实验中学,exact
杨浦区,上海市鞍山实验中学,上海市鞍山实验中学,exact
杨浦区,上海市鞍山实验中学,上海市鞍山实验中学,exact
杨浦区,上海市鞍山实验中学,上海市鞍山实验中学,exact
杨浦区,上海市同济第二初级中学,上海市同济第二初级中学,exact
杨浦区,上海市同济第二初级中学,上海市同济第二初级中学,exact
杨浦区,上海市同济第二初级中学,上海市同济第二初级中学,exact
杨浦区,上海市同济第二初级中学,上海市同济第二初级中学,exact
杨浦区,上海市国和中学,上海市国和中学,exact
杨浦区,上海市国和中学,上海市国和中学,exact
杨浦区,上海市国和中学,上海市国和中学,exact
杨浦区,上海市国和中学,上海市国和中学,exact
杨浦区,上海理工大学附属实验初级中学,上海理工大学附属实验初级中学,exact
杨浦区,上海理工大学附属实验初级中学,上海理工大学附属实验初级中学,exact
杨浦区,上海理工大学附属实验初级中学,上海理工大学附属实验初级中学,exact
杨浦区,上海理工大学附属实验初级中学,上海理工大学附属实验初级中学,exact
杨浦区,上海市控江初级中学,上海市控江初级中学,exact
杨浦区,上海市控江初级中学,上海市控江初级中学,exact
杨浦区,上海市控江初级中学,上海市控江初级中学,exact
杨浦区,上海市存志学校,上海市存志学校,exact
杨浦区,上海市存志学校,上海市存志学校,exact
杨浦区,上海市存志学校,上海市存志学校,exact
杨浦区,上海民办杨浦凯慧初级中学,上海民办杨浦凯慧初级中学,exact
松江区,上海市松江区第七中学,上海市松江区第七中学,exact
松江区,上海市松江区第七中学,上海市松江区第七中学,exact
松江区,上海市松江区第七中学,上海市松江区第七中学,exact
松江区,上海市松江区第七中学,上海市松江区第七中学,exact
松江区,上海市松江区第七中学,上海市松江区第七中学,exact
松江区,上海对外经贸大学附属松江实验学校花园分校,上海对外经贸大学附属松江实验学校花园分校,exact
松江区,上海对外经贸大学附属松江实验学校花园分校,上海对外经贸大学附属松江实验学校花园分校,exact
松江区,上海对外经贸大学附属松江实验学校花园分校,上海对外经贸大学附属松江实验学校花园分校,exact
松江区,上海对外经贸大学附属松江实验学校花园分校,上海对外经贸大学附属松江实验学校花园分校,exact
松江区,上海对外经贸大学附属松江实验学校花园分校,上海对外经贸大学附属松江实验学校花园分校,exact
松江区,上海市松江区第五中学,上海市松江区第五中学,exact
松江区,上海市松江区第五中学,上海市松江区第五中学,exact
松江区,上海市松江区第五中学,上海市松江区第五中学,exact
松江区,上海市松江区第五中学,上海市松江区第五中学,exact
松江区,上海市松江区第五中学,上海市松江区第五中学,exact
松江区,上海市松江区九亭中学,上海市松江区九亭中学,exact
松江区,上海市松江区九亭中学,上海市松江区九亭中学,exact
松江区,上海市松江区九亭中学,上海市松江区九亭中学,exact
松江区,上海市松江区九亭中学,上海市松江区九亭中学,exact
松江区,上海市松江区第六中学,上海市松江区第六中学,exact
松江区,上海市松江区第六中学,上海市松江区第六中学,exact
松江区,上海市松江区第六中学,上海市松江区第六中学,exact
松江区,上海市松江区第六中学,上海市松江区第六中学,exact
松江区,上海市松江区九亭第二中学,上海市松江区九亭第二中学（含领科校区）,normalized
松江区,上海市松江区九亭第二中学,上海市松江区九亭第二中学（含领科校区）,normalized
松江区,上海市松江区九亭第二中学,上海市松江区九亭第二中学（含领科校区）,normalized
松江区,上海市松江区九亭第二中学,上海市松江区九亭第二中学（含领科校区）,normalized
松江区,上海市松江区九亭第二中学,上海市松江区九亭第二中学（含领科校区）,normalized
松江区,上海外国语大学附属外国语学校松江云间中学,上海外国语大学附属外国语学校松江云间中学,exact
松江区,上海外国语大学附属外国语学校松江云间中学,上海外国语大学附属外国语学校松江云间中学,exact
松江区,上海外国语大学附属外国语学校松江云间中学,上海外国语大学附属外国语学校松江云间中学,exact
