year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,闵行区,MH,上海尚师初级中学,012006,上海市向明中学（浦江校区）,1,page_2
2025,闵行区,MH,上海尚师初级中学,042002,上海市第二中学（梅陇校区）,1,page_2
2025,闵行区,MH,上海尚师初级中学,102057,复旦大学附属中学,1,page_2
2025,闵行区,MH,上海市闵行第三中学,122001,上海市七宝中学,3,page_2
2025,闵行区,MH,上海市闵行第三中学,123001,上海市闵行中学,3,page_2
2025,闵行区,MH,上海市闵行第三中学,122002,华东师范大学第二附属中学闵行紫竹分校,2,page_2
2025,闵行区,MH,上海市闵行第三中学,122003,上海师范大学附属中学闵行分校,2,page_2
2025,闵行区,MH,上海市闵行第三中学,122004,上海交通大学附属中学闵行分校,2,page_2
2025,闵行区,MH,上海市闵行第三中学,042002,上海市第二中学（梅陇校区）,1,page_2
2025,闵行区,MH,上海市闵行第三中学,042032,上海市上海中学,1,page_2
2025,闵行区,MH,上海交通大学附属第二中学,122001,上海市七宝中学,8,page_2
2025,闵行区,MH,上海交通大学附属第二中学,123001,上海市闵行中学,7,page_2
2025,闵行区,MH,上海交通大学附属第二中学,122002,华东师范大学第二附属中学闵行紫竹分校,5,page_2
2025,闵行区,MH,上海交通大学附属第二中学,122003,上海师范大学附属中学闵行分校,6,page_2
2025,闵行区,MH,上海交通大学附属第二中学,122004,上海交通大学附属中学闵行分校,5,page_2
2025,闵行区,MH,上海交通大学附属第二中学,012006,上海市向明中学（浦江校区）,1,page_2
2025,闵行区,MH,上海交通大学附属第二中学,042002,上海市第二中学（梅陇校区）,2,page_2
2025,闵行区,MH,上海交通大学附属第二中学,102056,上海交通大学附属中学,1,page_2
2025,闵行区,MH,上海市民办上宝中学,122001,上海市七宝中学,8,page_2
2025,闵行区,MH,上海市民办上宝中学,123001,上海市闵行中学,7,page_2
2025,闵行区,MH,上海市民办上宝中学,122002,华东师范大学第二附属中学闵行紫竹分校,3,page_2
2025,闵行区,MH,上海市民办上宝中学,122003,上海师范大学附属中学闵行分校,4,page_2
2025,闵行区,MH,上海市民办上宝中学,122004,上海交通大学附属中学闵行分校,4,page_2
2025,闵行区,MH,上海市民办上宝中学,012006,上海市向明中学（浦江校区）,2,page_2
2025,闵行区,MH,上海市民办上宝中学,042002,上海市第二中学（梅陇校区）,1,page_2
2025,闵行区,MH,上海市民办上宝中学,152006,上海师范大学附属中学,1,page_2
2025,闵行区,MH,上海市七宝中学附属鑫都实验中学,122001,上海市七宝中学,10,page_2
2025,闵行区,MH,上海市七宝中学附属鑫都实验中学,123001,上海市闵行中学,11,page_2
2025,闵行区,MH,上海市七宝中学附属鑫都实验中学,122002,华东师范大学第二附属中学闵行紫竹分校,6,page_2
2025,闵行区,MH,上海市七宝中学附属鑫都实验中学,122003,上海师范大学附属中学闵行分校,7,page_2
2025,闵行区,MH,上海市七宝中学附属鑫都实验中学,122004,上海交通大学附属中学闵行分校,7,page_2
2025,闵行区,MH,上海市七宝中学附属鑫都实验中学,012006,上海市向明中学（浦江校区）,3,page_2
2025,闵行区,MH,上海市七宝中学附属鑫都实验中学,042002,上海市第二中学（梅陇校区）,3,page_2
2025,闵行区,MH,上海市七宝中学附属鑫都实验中学,042032,上海市上海中学,1,page_2
2025,闵行区,MH,上海市文来中学,122001,上海市七宝中学,9,page_2
2025,闵行区,MH,上海市文来中学,123001,上海市闵行中学,10,page_2
2025,闵行区,MH,上海市文来中学,122002,华东师范大学第二附属中学闵行紫竹分校,5,page_2
2025,闵行区,MH,上海市文来中学,122003,上海师范大学附属中学闵行分校,6,page_2
2025,闵行区,MH,上海市文来中学,122004,上海交通大学附属中学闵行分校,4,page_2
2025,闵行区,MH,上海市文来中学,012006,上海市向明中学（浦江校区）,1,page_2
2025,闵行区,MH,上海市文来中学,042002,上海市第二中学（梅陇校区）,2,page_2
2025,闵行区,MH,上海市文来中学,102056,上海交通大学附属中学,1,page_2
2025,闵行区,MH,上海市民办文绮中学,122001,上海市七宝中学,10,page_2
2025,闵行区,MH,上海市民办文绮中学,123001,上海市闵行中学,7,page_2
2025,闵行区,MH,上海市民办文绮中学,122002,华东师范大学第二附属中学闵行紫竹分校,4,page_2
2025,闵行区,MH,上海市民办文绮中学,122003,上海师范大学附属中学闵行分校,6,page_2
2025,闵行区,MH,上海市民办文绮中学,122004,上海交通大学附属中学闵行分校,4,page_2
2025,闵行区,MH,上海市民办文绮中学,012006,上海市向明中学（浦江校区）,2,page_2
2025,闵行区,MH,上海市民办文绮中学,042002,上海市第二中学（梅陇校区）,1,page_2
