year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,嘉定区,JD,上海市民办远东学校,142004,上海师范大学附属中学嘉定新城分校,1,page_1
2025,嘉定区,JD,上海市民办桃李园实验学校,102057,复旦大学附属中学,1,page_1
2025,嘉定区,JD,上海市民办桃李园实验学校,142001,上海市嘉定区第一中学,11,page_1
2025,嘉定区,JD,上海市民办桃李园实验学校,142002,上海交通大学附属中学嘉定分校,12,page_1
2025,嘉定区,JD,上海市民办桃李园实验学校,142004,上海师范大学附属中学嘉定新城分校,4,page_1
2025,嘉定区,JD,上海市嘉定区华亭学校,142001,上海市嘉定区第一中学,1,page_1
2025,嘉定区,JD,上海市嘉定区华亭学校,142002,上海交通大学附属中学嘉定分校,1,page_1
2025,嘉定区,JD,上海市嘉定区华亭学校,142004,上海师范大学附属中学嘉定新城分校,1,page_1
2025,嘉定区,JD,上海市嘉定区娄塘学校,142001,上海市嘉定区第一中学,1,page_1
2025,嘉定区,JD,上海市嘉定区娄塘学校,142002,上海交通大学附属中学嘉定分校,1,page_1
2025,嘉定区,JD,上海市嘉定区娄塘学校,142004,上海师范大学附属中学嘉定新城分校,1,page_1
2025,嘉定区,JD,上海外国语大学嘉定外国语学校,142001,上海市嘉定区第一中学,8,page_1
2025,嘉定区,JD,上海外国语大学嘉定外国语学校,142002,上海交通大学附属中学嘉定分校,10,page_1
2025,嘉定区,JD,上海外国语大学嘉定外国语学校,142004,上海师范大学附属中学嘉定新城分校,3,page_1
2025,嘉定区,JD,上海市嘉定区练川实验学校,102057,复旦大学附属中学,1,page_1
2025,嘉定区,JD,上海市嘉定区练川实验学校,142001,上海市嘉定区第一中学,5,page_1
2025,嘉定区,JD,上海市嘉定区练川实验学校,142002,上海交通大学附属中学嘉定分校,6,page_1
2025,嘉定区,JD,上海市嘉定区练川实验学校,142004,上海师范大学附属中学嘉定新城分校,1,page_1
2025,嘉定区,JD,上海华旭双语学校,152006,上海师范大学附属中学,1,page_1
2025,嘉定区,JD,上海华旭双语学校,142001,上海市嘉定区第一中学,1,page_1
2025,嘉定区,JD,上海华旭双语学校,142002,上海交通大学附属中学嘉定分校,1,page_1
2025,嘉定区,JD,上海华旭双语学校,142004,上海师范大学附属中学嘉定新城分校,1,page_1
2025,嘉定区,JD,中科院上海实验学校,142001,上海市嘉定区第一中学,10,page_1
2025,嘉定区,JD,中科院上海实验学校,142002,上海交通大学附属中学嘉定分校,13,page_1
2025,嘉定区,JD,中科院上海实验学校,142004,上海师范大学附属中学嘉定新城分校,4,page_1
2025,嘉定区,JD,上海嘉定区世界外国语学校,142001,上海市嘉定区第一中学,4,page_1
2025,嘉定区,JD,上海嘉定区世界外国语学校,142002,上海交通大学附属中学嘉定分校,4,page_1
2025,嘉定区,JD,上海嘉定区世界外国语学校,142004,上海师范大学附属中学嘉定新城分校,1,page_1
2025,嘉定区,JD,上海市嘉定区金鹤学校,142001,上海市嘉定区第一中学,7,page_2
2025,嘉定区,JD,上海市嘉定区金鹤学校,142002,上海交通大学附属中学嘉定分校,8,page_2
2025,嘉定区,JD,上海市嘉定区金鹤学校,142004,上海师范大学附属中学嘉定新城分校,3,page_2
