年份,区域,初中学校,高中学校,录取分数线
2024,浦东新区,上海市杨园中学,,729.5
2024,浦东新区,上海市杨园中学,,709
2024,浦东新区,上海市杨园中学,,755.5
2024,浦东新区,上海市杨园中学,,719
2024,浦东新区,上海市杨园中学,,718
2024,浦东新区,上海市杨园中学,,714.5
2024,浦东新区,上海市杨园中学,,712.5
2024,浦东新区,上海市东沟中学,,712.5
2024,浦东新区,上海市东沟中学,,737.5
2024,浦东新区,上海市东沟中学,,727.5
2024,浦东新区,上海市东沟中学,,709.5
2024,浦东新区,上海市东沟中学,,735
2024,浦东新区,上海市东沟中学,,724.5
2024,浦东新区,上海市东沟中学,,723.5
2024,浦东新区,上海市东沟中学,,707.5
2024,浦东新区,上海师范大学附属高桥实验中学,,719
2024,浦东新区,上海师范大学附属高桥实验中学,,723.5
2024,浦东新区,上海师范大学附属高桥实验中学,,738
2024,浦东新区,上海师范大学附属高桥实验中学,,733
2024,浦东新区,上海师范大学附属高桥实验中学,,713
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海师范大学附属高桥实验中学,,714.5
2024,浦东新区,上海师范大学附属高桥实验中学,,730.5
2024,浦东新区,上海师范大学附属高桥实验中学,,708.5
2024,浦东新区,上海市凌桥中学,,749
2024,浦东新区,上海市凌桥中学,,713
2024,浦东新区,上海市凌桥中学,,731.5
2024,浦东新区,上海市凌桥中学,,726
2024,浦东新区,上海市凌桥中学,,671
2024,浦东新区,上海市凌桥中学,,721.5
2024,浦东新区,上海市凌桥中学,,691.5
2024,浦东新区,上海市凌桥中学,,705.5
2024,浦东新区,上海市凌桥中学,,701.5
2024,浦东新区,上海市顾路中学,,711.5
2024,浦东新区,上海市顾路中学,,725.5
2024,浦东新区,上海市顾路中学,,726.5
2024,浦东新区,上海市顾路中学,,713
2024,浦东新区,上海市顾路中学,,746.5
2024,浦东新区,上海市顾路中学,,724
2024,浦东新区,上海市顾路中学,,717.5
2024,浦东新区,上海市顾路中学,,714
2024,浦东新区,上海市浦东模范中学,,736
2024,浦东新区,上海市浦东模范中学,,748.5
2024,浦东新区,上海市浦东模范中学,,743.5
2024,浦东新区,上海市浦东模范中学,,718
2024,浦东新区,上海市浦东模范中学,,743.5
2024,浦东新区,上海市浦东模范中学,,725.5
2024,浦东新区,上海市浦东模范中学,,719.5
2024,浦东新区,上海市浦东模范中学,,724.5
2024,浦东新区,上海市浦东模范中学,,732
2024,浦东新区,上海市川沙中学华夏西校,,730.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市川沙中学华夏西校,,740
2024,浦东新区,上海市川沙中学华夏西校,,738.5
2024,浦东新区,上海市川沙中学华夏西校,,744.5
2024,浦东新区,上海市川沙中学华夏西校,,714
2024,浦东新区,上海市川沙中学华夏西校,,744.5
2024,浦东新区,上海市川沙中学华夏西校,,725.5
2024,浦东新区,上海市川沙中学华夏西校,,713.5
2024,浦东新区,上海市川沙中学华夏西校,,724.5
2024,浦东新区,上海市陆行中学北校,,728.5
2024,浦东新区,上海市陆行中学北校,,751.5
2024,浦东新区,上海市陆行中学北校,,740
2024,浦东新区,上海市陆行中学北校,,750
2024,浦东新区,上海市陆行中学北校,,707
2024,浦东新区,上海市陆行中学北校,,751.5
2024,浦东新区,上海市陆行中学北校,,731
2024,浦东新区,上海市陆行中学北校,,719.5
2024,浦东新区,上海市陆行中学北校,,707
2024,浦东新区,上海市致远中学,,733
2024,浦东新区,上海市致远中学,,753
2024,浦东新区,上海市致远中学,,747.5
2024,浦东新区,上海市致远中学,,710.5
2024,浦东新区,上海市致远中学,,755
2024,浦东新区,上海市致远中学,,730
2024,浦东新区,上海市致远中学,,710.5
2024,浦东新区,上海市致远中学,,727.5
2024,浦东新区,上海市浦东新区进才实验中学南校,,720
2024,浦东新区,上海市浦东新区进才实验中学南校,,745
2024,浦东新区,上海市浦东新区进才实验中学南校,,723
2024,浦东新区,上海市浦东新区进才实验中学南校,,750
2024,浦东新区,上海市浦东新区进才实验中学南校,,707.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市浦东新区进才实验中学南校,,741.5
2024,浦东新区,上海市浦东新区进才实验中学南校,,734.5
2024,浦东新区,上海市浦东新区进才实验中学南校,,716.5
2024,浦东新区,上海市浦东新区进才实验中学南校,,733
2024,浦东新区,上海市蔡路中学,,689.5
2024,浦东新区,上海市蔡路中学,,713.5
2024,浦东新区,上海市蔡路中学,,706
2024,浦东新区,上海市蔡路中学,,693
2024,浦东新区,上海市蔡路中学,,717
2024,浦东新区,上海市蔡路中学,,713
2024,浦东新区,上海市蔡路中学,,663
2024,浦东新区,上海市蔡路中学,,696
2024,浦东新区,上海市六团中学,,684
2024,浦东新区,上海市六团中学,,667
2024,浦东新区,上海市六团中学,,657
2024,浦东新区,上海市六团中学,,668.5
2024,浦东新区,上海市唐镇中学,,747.5
2024,浦东新区,上海市唐镇中学,,720
2024,浦东新区,上海市唐镇中学,,736.5
2024,浦东新区,上海市唐镇中学,,733.5
2024,浦东新区,上海市唐镇中学,,702.5
2024,浦东新区,上海市唐镇中学,,738.5
2024,浦东新区,上海市唐镇中学,,728
2024,浦东新区,上海市唐镇中学,,714.5
2024,浦东新区,上海市唐镇中学,,722
2024,浦东新区,上海市浦兴中学,,722
2024,浦东新区,上海市浦兴中学,,738.5
2024,浦东新区,上海市浦兴中学,,724.5
2024,浦东新区,上海市浦兴中学,,710.5
2024,浦东新区,上海市浦兴中学,,716
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市浦兴中学,,723
2024,浦东新区,上海市浦兴中学,,710
2024,浦东新区,上海市浦兴中学,,715
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,722.5
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,741.5
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,739.5
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,753.5
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,705.5
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,741.5
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,728
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,717.5
2024,浦东新区,上海浦东新区民办恒洋外国语学校,,712
2024,浦东新区,上海浦东新区民办欣竹中学,,730
2024,浦东新区,上海浦东新区民办欣竹中学,,750
2024,浦东新区,上海浦东新区民办欣竹中学,,744
2024,浦东新区,上海浦东新区民办欣竹中学,,706.5
2024,浦东新区,上海浦东新区民办欣竹中学,,752
2024,浦东新区,上海浦东新区民办欣竹中学,,723
2024,浦东新区,上海浦东新区民办欣竹中学,,711.5
2024,浦东新区,上海浦东新区民办欣竹中学,,718
2024,浦东新区,上海市新云台中学,,677.5
2024,浦东新区,上海市新云台中学,,747
2024,浦东新区,上海市新云台中学,,709.5
2024,浦东新区,上海市新云台中学,,705.5
2024,浦东新区,上海市新云台中学,,678
2024,浦东新区,上海市新云台中学,,664
2024,浦东新区,上海市新云台中学,,661
2024,浦东新区,上海市新云台中学,,669
2024,浦东新区,上海市陆行中学南校,,742.5
2024,浦东新区,上海市陆行中学南校,,732.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市陆行中学南校,,745
2024,浦东新区,上海市陆行中学南校,,732.5
2024,浦东新区,上海市陆行中学南校,,710.5
2024,浦东新区,上海市陆行中学南校,,738.5
2024,浦东新区,上海市陆行中学南校,,726
2024,浦东新区,上海市陆行中学南校,,710
2024,浦东新区,上海市陆行中学南校,,716.5
2024,浦东新区,上海市杨思中学,,732.5
2024,浦东新区,上海市杨思中学,,740.5
2024,浦东新区,上海市杨思中学,,734
2024,浦东新区,上海市杨思中学,,714.5
2024,浦东新区,上海市杨思中学,,742.5
2024,浦东新区,上海市杨思中学,,733.5
2024,浦东新区,上海市杨思中学,,724
2024,浦东新区,上海市杨思中学,,692.5
2024,浦东新区,上海市杨思中学,,707
2024,浦东新区,上海民办浦东交中初级中学,,734
2024,浦东新区,上海民办浦东交中初级中学,,750
2024,浦东新区,上海民办浦东交中初级中学,,747
2024,浦东新区,上海民办浦东交中初级中学,,711.5
2024,浦东新区,上海民办浦东交中初级中学,,752
2024,浦东新区,上海民办浦东交中初级中学,,718
2024,浦东新区,上海民办浦东交中初级中学,,706
2024,浦东新区,上海民办浦东交中初级中学,,704.5
2024,浦东新区,上海市建平香梅中学,,736
2024,浦东新区,上海市建平香梅中学,,745.5
2024,浦东新区,上海市建平香梅中学,,741
2024,浦东新区,上海市建平香梅中学,,700
2024,浦东新区,上海市建平香梅中学,,753
2024,浦东新区,上海市建平香梅中学,,712
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市建平香梅中学,,706.5
2024,浦东新区,上海市建平香梅中学,,719.5
2024,浦东新区,上海市南汇第二中学,,732.5
2024,浦东新区,上海市南汇第二中学,,739
2024,浦东新区,上海市南汇第二中学,,734
2024,浦东新区,上海市南汇第二中学,,721.5
2024,浦东新区,上海市南汇第二中学,,754.5
2024,浦东新区,上海市南汇第二中学,,722.5
2024,浦东新区,上海市南汇第二中学,,715
2024,浦东新区,上海市南汇第二中学,,725
2024,浦东新区,上海市南汇第二中学,,745
2024,浦东新区,上海市南汇第三中学,,750
2024,浦东新区,上海市南汇第三中学,,729.5
2024,浦东新区,上海市南汇第三中学,,734.5
2024,浦东新区,上海市南汇第三中学,,738.5
2024,浦东新区,上海市南汇第三中学,,718
2024,浦东新区,上海市南汇第三中学,,749
2024,浦东新区,上海市南汇第三中学,,722
2024,浦东新区,上海市南汇第三中学,,720
2024,浦东新区,上海市南汇第三中学,,710.5
2024,浦东新区,上海市新港中学,,707
2024,浦东新区,上海市新港中学,,687.5
2024,浦东新区,上海市新港中学,,674
2024,浦东新区,上海市新港中学,,705
2024,浦东新区,上海市新港中学,,675.5
2024,浦东新区,上海市新港中学,,663
2024,浦东新区,上海市新港中学,,658.5
2024,浦东新区,上海市书院中学,,709.5
2024,浦东新区,上海市书院中学,,671
2024,浦东新区,上海市书院中学,,717.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市书院中学,,664.5
2024,浦东新区,上海市书院中学,,680.5
2024,浦东新区,上海市书院中学,,688
2024,浦东新区,上海市书院中学,,667.5
2024,浦东新区,上海市书院中学,,734.5
2024,浦东新区,上海市书院中学,,658
2024,浦东新区,上海市大团中学,,686
2024,浦东新区,上海市大团中学,,705
2024,浦东新区,上海市大团中学,,682
2024,浦东新区,上海市大团中学,,677
2024,浦东新区,上海市大团中学,,705.5
2024,浦东新区,上海市大团中学,,681
2024,浦东新区,上海市大团中学,,677.5
2024,浦东新区,上海市大团中学,,683.5
2024,浦东新区,上海市大团中学,,679
2024,浦东新区,上海市大团中学,,661
2024,浦东新区,上海市坦直中学,,686.5
2024,浦东新区,上海市坦直中学,,662.5
2024,浦东新区,上海市坦直中学,,711
2024,浦东新区,上海市坦直中学,,729
2024,浦东新区,上海市坦直中学,,695
2024,浦东新区,上海市傅雷中学,,731
2024,浦东新区,上海市傅雷中学,,742
2024,浦东新区,上海市傅雷中学,,733
2024,浦东新区,上海市傅雷中学,,720.5
2024,浦东新区,上海市傅雷中学,,745
2024,浦东新区,上海市傅雷中学,,724.5
2024,浦东新区,上海市傅雷中学,,707.5
2024,浦东新区,上海市傅雷中学,,726
2024,浦东新区,上海市澧溪中学,,730.5
2024,浦东新区,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,浦东新区,上海市澧溪中学,,737
2024,浦东新区,上海市澧溪中学,,737.5
2024,浦东新区,上海市澧溪中学,,738.5
2024,浦东新区,上海市澧溪中学,,718.5
2024,浦东新区,上海市澧溪中学,,734.5
2024,浦东新区,上海市澧溪中学,,720
2024,浦东新区,上海市澧溪中学,,719
2024,浦东新区,上海市澧溪中学,,724.5
2024,浦东新区,上海市六灶中学,,731
2024,浦东新区,上海市六灶中学,,716
2024,浦东新区,上海市六灶中学,,731
2024,浦东新区,上海市六灶中学,,727.5
2024,浦东新区,上海市六灶中学,,694
2024,浦东新区,上海市六灶中学,,707.5
2024,浦东新区,上海市六灶中学,,685
2024,浦东新区,上海市六灶中学,,692
2024,浦东新区,上海市浦东教育发展研究院附属中学,,682.5
2024,浦东新区,上海市浦东教育发展研究院附属中学,,725.5
2024,浦东新区,上海市浦东教育发展研究院附属中学,,719
