年份,批次,区名称,学校信息,录取最低分,是否同分优待
2025,名额分配到校,杨浦区,育鹰学校          上海市控江中学,743.5,否
2025,名额分配到校,杨浦区,育鹰学校         同济大学第一附属中学,717.5,否
2025,名额分配到校,杨浦区,杨浦高级中学,726.5,否
2025,名额分配到校,杨浦区,院     控江中学,748,否
2025,名额分配到校,杨浦区,上海杨浦双语学校        上海交通大学附属中学,758,否
2025,名额分配到校,杨浦区,上海杨浦双语学校        同济大学第一附属中学,710,否
2025,名额分配到校,杨浦区,市光学校         上海市杨浦高级中学,723.5,否
2025,名额分配到校,杨浦区,市光学校          上海市控江中学,731.5,否
2025,名额分配到校,杨浦区,院,715,否
2025,名额分配到校,杨浦区,杨浦高级中学,728,否
2025,名额分配到校,杨浦区,控江中学,737,否
2025,名额分配到校,杨浦区,上海民办沪东外国语学校          同济大学第一附属中学,719,否
2025,名额分配到校,杨浦区,杨浦高级中学,730,否
2025,名额分配到校,杨浦区,控江中学,743.5,否
2025,名额分配到校,杨浦区,上海同大实验学校        同济大学第一附属中学,723.5,否
2025,名额分配到校,杨浦区,复旦大学第二附属学校       杨浦高级中学,722,否
2025,名额分配到校,杨浦区,复旦大学第二附属学校        控江中学,735.5,否
2025,名额分配到校,杨浦区,复旦大学第二附属学校        复旦大学附属中学,760,否
2025,名额分配到校,杨浦区,复旦大学第二附属学校       同济大学第一附属中学,707.5,否
2025,名额分配到校,闵行区,航华中学   院  上海市向明中学（浦江校区）,711.5,否
2025,名额分配到校,闵行区,航华中学          上海市七宝中学,724.5,否
2025,名额分配到校,闵行区,航华中学,728,否
2025,名额分配到校,闵行区,航华中学      上海师范大学附属中学闵行分校,715,否
2025,名额分配到校,闵行区,航华中学      上海交通大学附属中学闵行分校,709,否
2025,名额分配到校,闵行区,院,712,否
2025,名额分配到校,闵行区,航华中学         上海师范大学附属中学,721.5,否
2025,名额分配到校,闵行区,闵行区上虹中学    上海市第二中学（梅陇校区）,721.5,否
2025,名额分配到校,闵行区,闵行区上虹中学        上海市七宝中学,747,否
2025,名额分配到校,闵行区,闵行区上虹中学,740.5,否
2025,名额分配到校,闵行区,闵行区上虹中学    上海师范大学附属中学闵行分校,732.5,否
2025,名额分配到校,闵行区,闵行区上虹中学    上海交通大学附属中学闵行分校,733.5,否
2025,名额分配到校,闵行区,闵行区上虹中学        上海市闵行中学,715.5,否
2025,名额分配到校,闵行区,龙柏中学      上海市第二中学（梅陇校区）,700.5,否
2025,名额分配到校,闵行区,龙柏中学          上海市七宝中学,758.5,否
2025,名额分配到校,闵行区,龙柏中学,746,否
2025,名额分配到校,闵行区,龙柏中学      上海师范大学附属中学闵行分校,733,否
2025,名额分配到校,闵行区,龙柏中学      上海交通大学附属中学闵行分校,742,否
2025,名额分配到校,闵行区,龙柏中学          上海市闵行中学,746,否
2025,名额分配到校,闵行区,闵行区七宝第二中学      上海市向明中学（浦江校区）,714.5,否
2025,名额分配到校,闵行区,闵行区七宝第二中学      上海市第二中学（梅陇校区）,728.5,否
2025,名额分配到校,闵行区,闵行区七宝第二中学          上海市七宝中学,754.5,否
2025,名额分配到校,闵行区,闵行区七宝第二中学,745,否
2025,名额分配到校,闵行区,闵行区七宝第二中学      上海师范大学附属中学闵行分校,729,否
2025,名额分配到校,闵行区,闵行区七宝第二中学      上海交通大学附属中学闵行分校,747,否
2025,名额分配到校,闵行区,闵行区七宝第二中学          上海市闵行中学,719.5,否
2025,名额分配到校,闵行区,罗阳中学      上海市向明中学（浦江校区）,724,否
2025,名额分配到校,闵行区,罗阳中学          上海市上海中学,757,否
2025,名额分配到校,闵行区,罗阳中学          上海市七宝中学,744.5,否
2025,名额分配到校,闵行区,罗阳中学      上海师范大学附属中学闵行分校,736,否
2025,名额分配到校,闵行区,罗阳中学      上海交通大学附属中学闵行分校,749.5,否
2025,名额分配到校,闵行区,罗阳中学          上海市闵行中学,724.5,否
2025,名额分配到校,闵行区,闵行区莘松中学    上海市向明中学（浦江校区）,730,否
2025,名额分配到校,闵行区,院,730,否
2025,名额分配到校,闵行区,闵行区莘松中学        上海市七宝中学,753,否
2025,名额分配到校,闵行区,闵行区莘松中学,746,否
2025,名额分配到校,闵行区,闵行区莘松中学    上海交通大学附属中学闵行分校,750,否
2025,名额分配到校,闵行区,闵行区莘松中学        上海市闵行中学,721,否
2025,名额分配到校,闵行区,闵行区莘松中学       上海师范大学附属中学,737.5,否
2025,名额分配到校,闵行区,向明中学（浦江校区）,714,否
2025,名额分配到校,闵行区,七宝中学,748.5,否
2025,名额分配到校,闵行区,上海师范大学附属中学闵行分校,714,否
2025,名额分配到校,闵行区,上海交通大学附属中学闵行分校,735.5,否
2025,名额分配到校,闵行区,闵行中学,701.5,否
2025,名额分配到校,闵行区,上海师范大学附属中学,725,否
2025,名额分配到校,闵行区,闵行区北桥中学    上海市第二中学（梅陇校区）,722,否
2025,名额分配到校,闵行区,闵行区北桥中学        上海市七宝中学,736,否
2025,名额分配到校,闵行区,闵行区北桥中学,736.5,否
2025,名额分配到校,闵行区,闵行区北桥中学    上海师范大学附属中学闵行分校,726.5,否
2025,名额分配到校,闵行区,闵行区北桥中学    上海交通大学附属中学闵行分校,759,否
2025,名额分配到校,闵行区,闵行区北桥中学        上海市闵行中学,719,否
2025,名额分配到校,闵行区,闵行区北桥中学       上海师范大学附属中学,705.5,否
2025,名额分配到校,闵行区,闵行区浦江第一中学     上海市第二中学（梅陇校区）,721.5,否
2025,名额分配到校,闵行区,闵行区浦江第一中学         上海市七宝中学,742.5,否
2025,名额分配到校,闵行区,闵行区浦江第一中学,742,否
2025,名额分配到校,闵行区,闵行区浦江第一中学      上海师范大学附属中学闵行分校,727,否
2025,名额分配到校,闵行区,院 上海交通大学附属中学闵行分校,744,否
2025,名额分配到校,闵行区,闵行区浦江第一中学          上海市闵行中学,719.5,否
2025,名额分配到校,闵行区,闵行区浦江第二中学      上海市第二中学（梅陇校区）,717,否
2025,名额分配到校,闵行区,闵行区浦江第二中学          上海市上海中学,761.5,否
2025,名额分配到校,闵行区,闵行区浦江第二中学          上海市七宝中学,727,否
2025,名额分配到校,闵行区,院,729.5,否
2025,名额分配到校,闵行区,闵行区浦江第二中学      上海师范大学附属中学闵行分校,715,否
2025,名额分配到校,闵行区,闵行区浦江第二中学      上海交通大学附属中学闵行分校,733,否
2025,名额分配到校,闵行区,闵行区浦江第三中学      上海市第二中学（梅陇校区）,702,否
2025,名额分配到校,闵行区,闵行区浦江第三中学          上海市七宝中学,706,否
2025,名额分配到校,闵行区,闵行区浦江第三中学,720,否
2025,名额分配到校,闵行区,闵行区浦江第三中学      上海师范大学附属中学闵行分校,706.5,否
2025,名额分配到校,闵行区,闵行区浦江第三中学      上海交通大学附属中学闵行分校,709,否
2025,名额分配到校,闵行区,闵行区浦江第三中学          上海市闵行中学,703.5,否
2025,名额分配到校,闵行区,闵行区浦江第三中学         上海师范大学附属中学,710,否
2025,名额分配到校,闵行区,闵行第四中学     上海市向明中学（浦江校区）,713.5,否
2025,名额分配到校,闵行区,闵行第四中学         上海市七宝中学,708,否
2025,名额分配到校,闵行区,闵行第四中学,740.5,否
2025,名额分配到校,闵行区,闵行第四中学     上海师范大学附属中学闵行分校,714.5,否
2025,名额分配到校,闵行区,闵行第四中学     上海交通大学附属中学闵行分校,731,否
2025,名额分配到校,闵行区,闵行第四中学         上海市闵行中学,721.5,否
2025,名额分配到校,闵行区,闵行第四中学        上海师范大学附属中学,691.5,否
2025,名额分配到校,闵行区,闵行区颛桥中学    上海市向明中学（浦江校区）,735,否
2025,名额分配到校,闵行区,闵行区颛桥中学        复旦大学附属中学,760,否
2025,名额分配到校,闵行区,闵行区颛桥中学        上海市七宝中学,753.5,否
2025,名额分配到校,闵行区,闵行区颛桥中学,745,否
2025,名额分配到校,闵行区,闵行区颛桥中学    上海师范大学附属中学闵行分校,730.5,否
2025,名额分配到校,闵行区,闵行区颛桥中学    上海交通大学附属中学闵行分校,755.5,否
2025,名额分配到校,闵行区,闵行区颛桥中学       上海市闵行中学,725,否
2025,名额分配到校,闵行区,院 向明中学（浦江校区）,718.5,否
2025,名额分配到校,闵行区,实验学校西校     上海市第二中学（梅陇校区）,734,否
2025,名额分配到校,闵行区,实验学校西校        上海市上海中学,762.5,否
2025,名额分配到校,闵行区,实验学校西校        上海市七宝中学,756,否
2025,名额分配到校,闵行区,实验学校西校,749.5,否
2025,名额分配到校,闵行区,院,737,否
2025,名额分配到校,闵行区,实验学校西校     上海交通大学附属中学闵行分校,752,否
2025,名额分配到校,闵行区,实验学校西校        上海市闵行中学,715,否
2025,名额分配到校,闵行区,闵行区鹤北初级中学         复旦大学附属中学,746,否
2025,名额分配到校,闵行区,闵行区鹤北初级中学         上海市七宝中学,728.5,否
2025,名额分配到校,闵行区,闵行区鹤北初级中学,742.5,否
2025,名额分配到校,闵行区,闵行区鹤北初级中学      上海师范大学附属中学闵行分校,732,否
2025,名额分配到校,闵行区,闵行区鹤北初级中学      上海交通大学附属中学闵行分校,750,否
