year,district_id,school_name,min_score
2024,14,上海市民办尚德实验学校,612.50
2024,14,上海市宝山华曜高级中学,608.50
2024,14,上海安生学校,604.50
2024,14,上海市松江区立达中学,603.00
2024,14,上海存志高级中学,602.00
2024,14,上海宝山区民办维尚高级中学,597.00
2024,14,上海浦东新区民办东鼎外国语学校,597.00
2024,14,上海市民办燎原双语高级中学,596.50
2024,14,上海青浦区世外高级中学,595.50
2024,14,上海青浦区协和双语学校,594.50
2024,14,上海嘉定区民办华盛怀少学校,584.00
2024,14,上海市松江区第四中学,573.00
2024,14,民办上海工商外国语职业学院附属中学,568.00
2024,14,上海市民办丰华高级中学,566.50
2024,14,上海市民办远东学校,559.50
2024,14,上海市民办交大南洋中学,554.00
2024,14,上海青浦区宏润博源高级中学,545.00
2024,14,上海民办行中中学,531.00
2024,14,上海民办民一中学,530.50
2024,14,上海美达菲双语高级中学,524.50
2024,14,上海创艺高级中学,523.50
2024,14,上海市民办永昌中学,520.50
2024,3,上海市第二中学,683.50
2024,3,上海市南洋模范中学,693.00
2024,3,上海市位育中学,687.00
2024,3,复旦大学附属中学徐汇分校,702.00
2024,3,上海市南洋中学,677.00
2024,3,上海市中国中学,653.50
2024,3,上海市第五十四中学,636.00
2024,3,上海市徐汇中学,663.00
2024,3,上海市第四中学,643.50
2024,3,上海市零陵中学,631.00
2024,3,华东理工大学附属中学,622.00
2024,3,上海市西南位育中学,663.50
2024,3,上海市西南模范中学,607.00
2024,3,上海市紫竹园中学,603.50
2024,3,上海市徐汇区董恒甫高级中学,596.00
2024,3,上海市同济黄浦设计创意中学,628.00
2024,3,上海田家炳中学,649.00
2024,3,上海市民办扬波中学,617.50
2024,3,上海安生学校,573.00
2024,3,上海交通大学附属中学,709.00
2024,3,复旦大学附属中学,708.50
2024,3,上海市民办文绮中学,642.00
2024,3,上海市民办燎原双语高级中学,608.50
2024,3,上海金瑞学校,569.00
2024,3,上海宝山区世外学校,673.00
2024,3,上海市民办远东学校,595.50
2024,3,上海华旭双语学校,543.00
2024,3,上海嘉定区民办华盛怀少学校,546.00
2024,3,华东师范大学第二附属中学,708.50
2024,3,上海师范大学附属中学,692.00
2024,3,上海市民办金苹果学校,588.00
2024,3,上海浦东新区民办东鼎外国语学校,605.50
2024,3,上海市民办尚德实验学校,641.50
2024,3,上海市民办交大南洋中学,597.50
2024,3,上海金山区世外学校,633.00
2024,3,上海市松江九峰实验学校,653.50
2024,3,上海市西外外国语学校,585.00
2024,3,上海赫贤学校,616.00
2024,3,上海青浦区世外高级中学,665.50
2024,3,上海民办民一中学,567.00
2024,2,上海市格致中学,674.50
2024,2,上海市格致中学（奉贤校区）,672.50
2024,2,上海市大同中学,681.00
2024,2,上海市向明中学,668.00
2024,2,上海外国语大学附属大境中学,651.00
2024,2,上海市光明中学,637.50
2024,2,上海市敬业中学,657.00
2024,2,上海市卢湾高级中学,644.50
2024,2,上海市第八中学,620.00
2024,2,上海市第十中学,611.50
2024,2,上海理工大学附属储能中学,603.50
2024,2,上海市金陵中学,559.50
2024,2,上海市市南中学,593.50
2024,2,上海音乐学院附属黄浦比乐中学,578.00
2024,2,上海市上海中学,707.50
2024,2,上海市久隆模范中学,586.00
2024,2,上海田家炳中学,626.50
2024,2,上海市民办扬波中学,586.00
2024,2,上海安生学校,527.50
2024,2,上海音乐学院附属安师实验中学,578.00
2024,2,上海交通大学附属中学,704.00
2024,2,复旦大学附属中学,706.00
2024,2,上海市民办燎原双语高级中学,565.00
2024,2,上海闵行区诺达双语学校,521.00
2024,2,上海存志高级中学,636.50
2024,2,上海宝山区民办维尚高级中学,572.00
2024,2,上海创艺高级中学,541.00
2024,2,上海市宝山华曜高级中学,619.50
2024,2,上海金瑞学校,546.50
2024,2,上海宝山区世外学校,674.00
2024,2,上海市民办远东学校,555.00
2024,2,上海华旭双语学校,550.50
2024,2,上海嘉定区民办华盛怀少学校,549.50
2024,2,华东师范大学第二附属中学,703.50
2024,2,上海市民办丰华高级中学,581.00
2024,2,上海市民办金苹果学校,551.50
2024,2,上海浦东新区民办东鼎外国语学校,595.00
2024,2,上海市民办尚德实验学校,604.50
2024,2,上海市民办交大南洋中学,566.00
2024,2,上海市民办永昌中学,541.50
2024,2,上海金山区世外学校,620.50
2024,2,上海市松江区科德高级中学,536.00
2024,2,上海市西外外国语学校,542.00
2024,2,上海赫贤学校,632.50
2024,2,上海宋庆龄学校,665.50
2024,2,上海青浦区协和双语学校,611.50
2024,2,上海美达菲双语高级中学,534.00
2024,2,上海奉贤区博华高级中学,559.00
2024,2,上海民办民一中学,542.00
2024,13,复旦大学附属中学,706.50
2024,13,上海民办行中中学,533.50
2024,13,上海存志高级中学,625.00
2024,13,上海创艺高级中学,597.00
2024,13,上海市宝山华曜高级中学,594.00
2024,13,上海宝山区世外学校,657.00
2024,13,上海嘉定区民办华盛怀少学校,607.00
2024,13,华东师范大学第二附属中学,704.50
2024,13,上海师范大学附属中学,696.50
2024,13,上海市民办尚德实验学校,635.50
2024,13,上海市金山中学,667.50
2024,13,上海市张堰中学,626.50
2024,13,上海师范大学第二附属中学,601.50
2024,13,华东师范大学第三附属中学,655.50
2024,13,华东师范大学附属枫泾中学,578.00
2024,13,上海体育大学附属金山亭林中学,545.50
2024,13,上海市西外外国语学校,530.50
2024,13,上海赫贤学校,620.00
2024,13,上海青浦区世外高级中学,604.50
2024,13,上海奉贤区博华高级中学,584.50
2024,13,上海民办民一中学,507.00
2024,2,上海市向明中学（浦江校区）,679.50
2024,2,上海市五爱高级中学,658.00
2024,2,上海市同济黄浦设计创意中学,628.00
2024,3,上海市第二中学（梅陇校区）,682.50
2024,3,上海市上海中学,710.50
2024,3,上海市民办西南高级中学,632.50
2024,5,上海市久隆模范中学,621.00
2024,5,上海田家炳中学,630.50
2024,9,上海市七宝中学,691.50
2024,9,华东师范大学第二附属中学闵行紫竹分校,687.50
2024,9,上海师范大学附属中学闵行分校,684.00
2024,9,上海交通大学附属中学闵行分校,690.50
2024,9,上海市闵行中学,678.00
2024,9,上海市莘庄中学,664.50
2024,9,上海外国语大学闵行外国语中学,673.00
2024,9,华东理工大学附属闵行科技高级中学,646.50
2024,9,上海市闵行第三中学,651.50
2024,9,上海市七宝中学附属鑫都实验中学,661.50
2024,9,上海市闵行中学东校,639.50
2024,9,上海市闵行区实验高级中学,628.50
2024,9,上海市七宝中学浦江分校,657.50
2024,9,上海中医药大学附属浦江高级中学,613.00
2024,9,上海市金汇高级中学,605.00
2024,9,北京外国语大学附属上海闵行田园高级中学,636.00
2024,9,上海市古美高级中学,620.50
2024,9,上海市文来中学,646.50
2024,9,上海市民办文绮中学,623.00
2024,9,上海市闵行区教育学院附属中学,598.00
2024,9,上海闵行区协和双语教科学校,592.50
2024,9,上海市民办燎原双语高级中学,589.50
2024,9,上海交通大学附属闵行实验学校,660.00
2024,9,上海闵行区万科双语学校,551.50
2024,9,上海闵行区诺达双语学校,536.00
2024,9,上海闵行区民办德闳学校,518.00
2024,11,上海市民办远东学校,584.50
2024,11,上海华旭双语学校,518.00
2024,11,上海嘉定区民办华盛怀少学校,544.50
2024,12,华东师范大学第二附属中学,710.00
2024,12,上海师范大学附属中学,687.50
2024,12,上海市浦东新区民办浦实高级中学,576.50
2024,12,上海市民办丰华高级中学,586.00
2024,12,民办上海工商外国语职业学院附属中学,588.50
2024,12,上海市民办金苹果学校,574.50
2024,12,上海浦东新区民办东鼎外国语学校,578.00
2024,12,上海市民办尚德实验学校,620.00
2024,13,上海市民办交大南洋中学,581.50
2024,13,上海市民办永昌中学,564.00
2024,13,上海金山区世外学校,619.00
2024,14,上海市松江区科德高级中学,518.00
2024,14,上海市松江九峰实验学校,637.00
2024,14,上海领科双语学校,612.50
2024,14,上海市西外外国语学校,577.50
2024,14,上海赫贤学校,555.00
2024,15,上海青浦区世外高级中学,655.50
2024,15,上海青浦区宏润博源高级中学,518.00
2024,15,上海宋庆龄学校,608.50
2024,15,上海青浦区协和双语学校,518.00
2024,8,复旦大学附属中学,708.00
2024,8,上海交通大学附属中学,707.50
2024,8,华东师范大学第二附属中学,707.00
2024,8,上海市上海中学,708.00
2024,8,上海市控江中学,685.50
2024,8,上海市杨浦高级中学,673.00
2024,8,同济大学第一附属中学,667.50
2024,8,复旦大学第二附属中学,677.50
2024,8,上海理工大学附属中学,656.50
2024,8,上海市市东实验学校（上海市市东中学）,646.50
2024,8,上海财经大学附属中学,633.50
2024,8,上海市复旦实验中学,626.50
2024,8,上海市同济中学,614.50
2024,8,上海市中原中学,599.00
2024,8,上海理工大学附属杨浦少云中学,583.50
2024,8,上海市民星中学,557.00
2024,8,上海市体育学院附属中学,535.00
2024,8,上海市民办上实剑桥外国语中学,518.00
2024,8,上海市五爱高级中学,664.00
2024,8,上海市同济黄浦设计创意中学,613.50
2024,8,上海市久隆模范中学,641.00
2024,8,上海田家炳中学,632.00
2024,8,上海市民办风范中学,575.50
2024,8,上海安生学校,525.50
2024,8,上海市民办燎原双语高级中学,560.50
2024,8,上海存志高级中学,655.50
2024,8,上海宝山区民办维尚高级中学,608.50
2024,8,上海市宝山华曜高级中学,654.00
2024,8,上海市同洲模范学校,555.00
2024,8,上海宝山区世外学校,687.50
2024,8,上海市民办远东学校,543.50
2024,8,上海市民办丰华高级中学,542.00
2024,8,上海浦东新区民办东鼎外国语学校,543.00
2024,8,上海市民办尚德实验学校,619.00
2024,8,上海市民办交大南洋中学,554.00
2024,8,上海金山区世外学校,640.50
2024,8,上海市西外外国语学校,528.50
2024,8,上海宋庆龄学校,657.00
2024,8,上海青浦区协和双语学校,592.50
2024,8,上海赫贤学校,654.50
2024,8,上海市民办永昌中学,550.00
2024,8,上海民办行中中学,548.50
2024,8,上海民办民一中学,478.00
2024,8,上海青浦区世外高级中学,659.00
2024,8,上海创艺高级中学,518.00
2024,8,上海金瑞学校,518.00
2024,8,上海华旭双语学校,518.00
2024,8,上海嘉定区民办华盛怀少学校,518.00
2024,8,上海市民办金苹果学校,518.00
2024,8,上海市松江区科德高级中学,518.00
2024,8,上海青浦区宏润博源高级中学,518.00
2024,8,上海美达菲双语高级中学,518.00
2024,16,上海市奉贤中学,677.00
2024,16,华东师范大学第二附属中学临港奉贤分校,672.00
2024,16,上海市格致中学（奉贤校区）,670.50
2024,16,华东理工大学附属奉贤曙光中学,647.50
2024,16,东华大学附属奉贤致远中学,626.50
2024,16,上海市奉贤区奉城高级中学,611.50
2024,16,上海市奉贤区景秀高级中学,589.50
2024,16,上海师范大学第四附属中学,583.50
2024,16,上海奉贤区博华高级中学,560.50
2024,16,上海美达菲双语高级中学,518.50
2024,16,上海市五爱高级中学,673.50
2024,16,上海市上海中学,705.00
2024,16,上海田家炳中学,631.00
2024,16,上海安生学校,540.00
2024,17,上海民办民一中学,475.00
2024,16,上海交通大学附属中学,701.00
2024,16,复旦大学附属中学,699.00
2024,16,上海市民办文绮中学,634.50
2024,16,上海存志高级中学,617.00
2024,16,上海市宝山华曜高级中学,612.50
2024,16,上海市民办远东学校,577.00
2024,16,华东师范大学第二附属中学,701.50
2024,16,上海师范大学附属中学,688.00
2024,16,上海市民办丰华高级中学,582.00
2024,16,民办上海工商外国语职业学院附属中学,578.00
2024,16,上海浦东新区民办东鼎外国语学校,580.50
2024,16,上海市民办尚德实验学校,642.00
2024,16,上海市民办交大南洋中学,581.00
2024,16,上海市民办永昌中学,574.50
2024,16,上海金山区世外学校,617.00
2024,16,上海市西外外国语学校,551.50
2024,16,上海赫贤学校,623.50
2024,16,上海青浦区世外高级中学,549.00
2024,16,上海民办民一中学,581.50
2024,6,上海市曹杨第二中学,684.50
2024,6,上海市晋元高级中学,677.50
2024,6,上海市宜川中学,671.00
2024,6,上海市曹杨中学,659.00
2024,6,同济大学第二附属中学,641.00
2024,6,上海市长征中学,624.50
2024,6,上海市桃浦中学,594.00
2024,6,上海华东师范大学附属进华中学,582.50
2024,6,上海音乐学院附属安师实验中学,580.50
2024,6,上海培佳双语学校,574.00
2024,6,上海市甘泉外国语中学,558.00
2024,6,上海安生学校,518.00
2024,6,上海市上海中学,712.50
2024,6,上海交通大学附属中学,708.50
2024,6,复旦大学附属中学,712.00
2024,6,上海师范大学附属中学,697.00
2024,6,华东师范大学第二附属中学,708.50
2024,6,上海市五爱高级中学,658.00
2024,6,上海市同济黄浦设计创意中学,628.50
2024,6,上海市久隆模范中学,612.00
2024,6,上海田家炳中学,653.50
2024,6,上海市民办扬波中学,570.50
2024,6,上海市民办新和中学,612.50
2024,6,上海市民办风范中学,563.00
2024,6,上海戏剧学院附属高级中学,605.00
2024,6,上海市民办文绮中学,659.50
2024,6,上海市民办燎原双语高级中学,562.50
2024,6,上海闵行区诺达双语学校,566.50
2024,6,上海民办行中中学,529.50
2024,6,上海存志高级中学,646.00
2024,6,上海市民办交大南洋中学,556.00
2024,6,上海市西外外国语学校,523.50
2024,6,上海青浦区世外高级中学,656.00
2024,6,上海青浦区宏润博源高级中学,525.00
2024,6,上海美达菲双语高级中学,533.50
2024,6,上海奉贤区博华高级中学,525.00
2024,10,上海市行知中学,681.50
2024,10,上海大学附属中学,665.00
2024,10,上海师范大学附属中学宝山分校,680.00
2024,10,上海市吴淞中学,666.00
2024,10,上海师范大学附属宝山罗店中学,650.00
2024,10,华东师范大学第二附属中学（宝山校区）,696.50
2024,10,上海市宝山中学,638.00
2024,10,上海市通河中学,628.50
2024,10,上海市淞浦中学,569.50
2024,10,上海市顾村中学,619.00
2024,10,上海市行知实验中学,611.50
2024,10,上海市高境第一中学,597.00
2024,10,上海市宝山区海滨中学,588.50
2024,10,上海民办行中中学,518.00
2024,10,上海存志高级中学,596.00
2024,10,上海宝山区民办维尚高级中学,518.00
2024,10,上海创艺高级中学,518.00
2024,10,上海市宝山华曜高级中学,576.50
2024,10,上海市同洲模范学校,518.00
2024,10,上海金瑞学校,518.00
2024,10,上海宝山区世外学校,657.00
2024,10,上海市五爱高级中学,656.50
2024,10,上海市同济黄浦设计创意中学,647.00
2024,10,上海市上海中学,710.00
2024,10,上海市久隆模范中学,616.00
2024,10,上海田家炳中学,640.00
2024,10,上海市民办扬波中学,575.50
2024,10,上海市民办新和中学,605.00
2024,10,上海市民办风范中学,581.00
2024,10,上海安生学校,531.00
2024,10,上海交通大学附属中学,709.00
2024,10,复旦大学附属中学,709.50
2024,10,上海市民办燎原双语高级中学,609.00
2024,10,上海市民办远东学校,564.00
2024,10,上海嘉定区民办华盛怀少学校,518.00
2024,10,华东师范大学第二附属中学,708.00
2024,10,上海市民办丰华高级中学,565.00
2024,10,民办上海工商外国语职业学院附属中学,563.00
2024,10,上海浦东新区民办东鼎外国语学校,560.50
2024,10,上海市民办尚德实验学校,629.50
2024,10,上海市民办交大南洋中学,559.50
2024,10,上海市民办永昌中学,518.00
2024,10,上海金山区世外学校,627.50
2024,10,上海市松江区科德高级中学,518.00
2024,10,上海市西外外国语学校,555.00
2024,10,上海赫贤学校,661.00
2024,10,上海青浦区世外高级中学,587.50
2024,10,上海青浦区宏润博源高级中学,572.50
2024,10,上海美达菲双语高级中学,518.00
2024,10,上海奉贤区博华高级中学,565.50
2024,10,上海民办民一中学,508.50
2024,17,上海市上海中学,701.50
2024,17,上海安生学校,623.00
2024,17,上海交通大学附属中学,699.50
2024,17,复旦大学附属中学,702.50
2024,17,上海民办行中中学,518.00
2024,17,上海创艺高级中学,518.00
2024,17,上海市宝山华曜高级中学,623.00
2024,17,华东师范大学第二附属中学,702.00
2024,17,上海市民办丰华高级中学,518.00
2024,17,上海浦东新区民办东鼎外国语学校,518.00
2024,17,上海市民办尚德实验学校,592.00
2024,17,上海市民办交大南洋中学,518.00
2024,17,上海市西外外国语学校,543.00
2024,17,上海赫贤学校,518.00
2024,17,上海美达菲双语高级中学,518.00
2024,17,上海市崇明中学,637.00
2024,17,上海市实验学校东滩高级中学,654.00
2024,17,上海市崇明区民本中学,576.00
2024,17,上海市扬子中学,561.50
2024,17,上海市崇明区城桥中学,518.00
2024,17,上海市崇明区堡镇中学,518.00
2024,17,上海市崇明区横沙中学,518.00
