year,district,high_school_code,middle_school_name,quota_count
2025,青浦区,182002,上海市青浦区金泽中学,1
2025,青浦区,182002,上海市教育学会青浦清河湾中学,7
2025,青浦区,182002,上海市青浦区教育学院附属中学,4
2025,青浦区,182002,上海市青浦区第一中学,7
2025,青浦区,182001,上海市青浦区实验中学,35
2025,青浦区,182001,上海市青浦区东方中学,25
2025,青浦区,182001,上海市青浦区尚美中学,5
2025,青浦区,182001,上海市青浦区徐泾中学,15
2025,青浦区,182001,上海市青浦区凤溪中学,7
2025,青浦区,182001,上海市青浦区重固中学,6
2025,青浦区,182001,上海市青浦区豫才中学,14
2025,青浦区,182001,上海市青浦区华新中学,15
2025,青浦区,182001,上海市青浦区白鹤中学,7
2025,青浦区,182001,上海市青浦区珠溪中学,10
2025,青浦区,182001,上海市青浦区沈巷中学,3
2025,青浦区,182001,上海市青浦区颜安中学,7
2025,青浦区,182001,上海市青浦区金泽中学,3
2025,青浦区,182001,上海政法学院附属青浦崧淀中学,4
2025,青浦区,182001,上海市教育学会青浦清河湾中学,16
2025,青浦区,182001,上海市青浦区教育学院附属中学,9
2025,青浦区,182001,上海市青浦区第一中学,15
2025,青浦区,183002,上海市青浦区实验中学,35
2025,青浦区,183002,上海市青浦区东方中学,25
2025,青浦区,183002,上海市青浦区尚美中学,5
2025,青浦区,183002,上海市青浦区徐泾中学,15
2025,青浦区,183002,上海市青浦区凤溪中学,7
2025,青浦区,183002,上海市青浦区重固中学,6
2025,青浦区,183002,上海市青浦区豫才中学,14
2025,青浦区,183002,上海市青浦区华新中学,15
2025,青浦区,183002,上海市青浦区白鹤中学,7
2025,青浦区,183002,上海市青浦区珠溪中学,10
2025,青浦区,183002,上海市青浦区颜安中学,7
2025,青浦区,183002,上海市青浦区金泽中学,3
2025,青浦区,183002,上海政法学院附属青浦崧淀中学,4
2025,青浦区,183002,上海市教育学会青浦清河湾中学,16
2025,青浦区,183002,上海市青浦区教育学院附属中学,9
2025,青浦区,183002,上海市青浦区第一中学,15
2025,松江区,172001,上海市松江区第七中学,15
2025,松江区,173001,上海市松江区第七中学,14
2025,松江区,174003,上海市松江区第七中学,15
2025,松江区,172002,上海市松江区第七中学,6
2025,松江区,172004,上海市松江区第七中学,1
2025,松江区,042032,上海市松江区第七中学,51
2025,松江区,172001,上海市松江区第五中学,5
2025,松江区,173001,上海市松江区第五中学,6
2025,松江区,174003,上海市松江区第五中学,5
2025,松江区,172002,上海市松江区第五中学,2
2025,松江区,172004,上海市松江区第五中学,1
2025,松江区,042032,上海市松江区第五中学,19
2025,松江区,172001,上海市松江四中初级中学,5
2025,松江区,174003,上海市松江四中初级中学,5
2025,松江区,172004,上海市松江四中初级中学,1
2025,松江区,042032,上海市松江四中初级中学,18
2025,松江区,172001,上海市松江区九亭中学,13
2025,松江区,173001,上海市松江区九亭中学,14
2025,松江区,174003,上海市松江区九亭中学,14
2025,松江区,172002,上海市松江区九亭中学,5
2025,松江区,172004,上海市松江区九亭中学,1
2025,松江区,042032,上海市松江区九亭中学,47
2025,松江区,172001,上海市松江区第六中学,8
2025,松江区,173001,上海市松江区第六中学,7
2025,松江区,172002,上海市松江区第六中学,2
2025,松江区,172004,上海市松江区第六中学,1
2025,松江区,042032,上海市松江区第六中学,26
2025,松江区,172001,上海市松江区九亭第二中学,4
2025,松江区,173001,上海市松江区九亭第二中学,5
2025,松江区,174003,上海市松江区九亭第二中学,5
2025,松江区,172002,上海市松江区九亭第二中学,2
2025,松江区,172004,上海市松江区九亭第二中学,1
2025,松江区,042032,上海市松江区九亭第二中学,17
2025,松江区,174003,上海外国语大学附属外国语学校松江云间中学,6
2025,松江区,172002,上海外国语大学附属外国语学校松江云间中学,2
2025,松江区,172004,上海外国语大学附属外国语学校松江云间中学,1
2025,松江区,042032,上海外国语大学附属外国语学校松江云间中学,22
2025,松江区,172001,上海市松江区新桥中学,3
2025,松江区,173001,上海市松江区新桥中学,3
2025,松江区,174003,上海市松江区新桥中学,3
2025,松江区,172002,上海市松江区新桥中学,1
2025,松江区,172004,上海市松江区新桥中学,1
2025,松江区,042032,上海市松江区新桥中学,11
2025,松江区,173001,上海市松江区民办茸一中学,7
2025,松江区,174003,上海市松江区民办茸一中学,6
2025,松江区,172002,上海市松江区民办茸一中学,2
2025,松江区,172004,上海市松江区民办茸一中学,1
2025,松江区,042032,上海市松江区民办茸一中学,23
2025,嘉定区,142001,上海市嘉定区启良中学,6
2025,嘉定区,152003,上海市嘉定区方泰中学,1
2025,嘉定区,142004,上海大学附属嘉定留云中学,2
2025,静安区,063004,上海市育才初级中学,3
2025,静安区,152003,上海市时代中学,1
2025,静安区,062002,民办上海上外静安外国语中学,4
2025,静安区,152003,上海市静安区实验中学,1
2025,静安区,102057,上海市朝阳中学,1
2025,静安区,062002,上海市市北初级中学,9
2025,静安区,062001,上海市风华初级中学,20
2025,静安区,042032,上海市彭浦初级中学,4
2025,静安区,102057,上海市青云中学,1
2025,静安区,064001,上海市保德中学,2
2025,静安区,062011,上海市民立中学,3
2025,静安区,062001,上海市第一中学,3
2025,静安区,062003,上海市第一中学,3
2025,静安区,152003,上海市第一中学,1
2025,静安区,102057,上海市华东模范中学,1
2025,静安区,062001,同济大学附属七一中学,5
2025,静安区,102057,同济大学附属七一中学,1
2025,静安区,152003,上海市向东中学,1
2025,静安区,062002,上海市民办新和中学,4
2025,静安区,152003,上海市民办新和中学,1
2025,静安区,102057,上海市民办风范中学,1
2025,闵行区,122001,上海市航华中学,5
2025,闵行区,123001,上海市航华中学,3
2025,闵行区,122003,上海市航华中学,2
2025,闵行区,122004,上海市航华中学,2
2025,闵行区,012006,上海市航华中学,1
2025,闵行区,152006,上海市航华中学,1
2025,闵行区,122001,上海市闵行区上虹中学,3
2025,静安区,062002,上海市市西初级中学,9
2025,静安区,062003,上海市市西初级中学,9
2025,静安区,062011,上海市市西初级中学,10
2025,静安区,063004,上海市市西初级中学,5
2025,静安区,064001,上海市市西初级中学,7
2025,静安区,042032,上海市市西初级中学,5
2025,静安区,062001,上海市育才初级中学,5
2025,静安区,062002,上海市育才初级中学,5
2025,静安区,062003,上海市育才初级中学,5
2025,静安区,062011,上海市育才初级中学,5
2025,闵行区,123001,上海市闵行区上虹中学,2
2025,金山区,102057,上海市松隐中学,1
2025,金山区,102056,上海市亭新中学,8
2025,金山区,102057,上海市亭新中学,8
2025,金山区,102056,上海市漕泾中学,2
2025,金山区,102057,上海市漕泾中学,2
2025,金山区,042032,上海市山阳中学,1
2025,金山区,102056,上海市山阳中学,3
2025,金山区,102057,上海市山阳中学,4
2025,金山区,102056,上海市张堰第二中学,4
2025,金山区,102057,上海市张堰第二中学,4
2025,金山区,102056,上海市廊下中学,3
2025,闵行区,122002,上海市闵行区上虹中学,2
2025,闵行区,122003,上海市闵行区上虹中学,2
2025,闵行区,122004,上海市闵行区上虹中学,1
2025,闵行区,042002,上海市闵行区上虹中学,1
2025,闵行区,042032,上海市闵行区上虹中学,1
2025,闵行区,122001,上海市龙柏中学,1
2025,闵行区,123001,上海市龙柏中学,1
2025,闵行区,122002,上海市龙柏中学,1
2025,闵行区,122003,上海市龙柏中学,1
2025,闵行区,122004,上海市龙柏中学,1
2025,闵行区,042002,上海市龙柏中学,2
2025,闵行区,122001,上海市闵行区七宝第二中学,16
2025,闵行区,123001,上海市闵行区七宝第二中学,19
2025,闵行区,122003,上海市闵行区七宝第二中学,11
2025,闵行区,122004,上海市闵行区七宝第二中学,11
2025,闵行区,012006,上海市闵行区七宝第二中学,5
2025,闵行区,042002,上海市闵行区七宝第二中学,6
2025,闵行区,122001,上海市罗阳中学,2
2025,闵行区,123001,上海市罗阳中学,2
2025,闵行区,122002,上海市罗阳中学,1
2025,闵行区,122003,上海市罗阳中学,2
2025,闵行区,122004,上海市罗阳中学,1
2025,闵行区,012006,上海市罗阳中学,1
2025,闵行区,042032,上海市罗阳中学,1
2025,闵行区,122001,上海市闵行区莘松中学,28
2025,闵行区,123001,上海市闵行区莘松中学,28
2025,闵行区,122002,上海市闵行区莘松中学,15
2025,闵行区,122003,上海市闵行区莘松中学,20
2025,闵行区,122004,上海市闵行区莘松中学,17
2025,闵行区,012006,上海市闵行区莘松中学,2
2025,闵行区,042002,上海市闵行区莘松中学,12
2025,闵行区,152006,上海市闵行区莘松中学,1
2025,闵行区,122001,上海市七宝中学附属闵行金都实验中学,2
2025,闵行区,123001,上海市七宝中学附属闵行金都实验中学,2
2025,闵行区,122002,上海市七宝中学附属闵行金都实验中学,1
2025,闵行区,122003,上海市七宝中学附属闵行金都实验中学,2
2025,闵行区,122004,上海市七宝中学附属闵行金都实验中学,1
2025,闵行区,012006,上海市七宝中学附属闵行金都实验中学,1
2025,闵行区,152006,上海市七宝中学附属闵行金都实验中学,1
2025,闵行区,122001,上海市闵行区北桥中学,3
2025,闵行区,123001,上海市闵行区北桥中学,3
2025,闵行区,122002,上海市闵行区北桥中学,1
2025,闵行区,122003,上海市闵行区北桥中学,3
2025,闵行区,122004,上海市闵行区北桥中学,1
2025,闵行区,042002,上海市闵行区北桥中学,2
2025,金山区,102057,上海市廊下中学,2
2025,静安区,062001,上海市静安区协和双语培明学校,2
2025,静安区,062002,上海市静安区协和双语培明学校,2
2025,静安区,062003,上海市静安区协和双语培明学校,2
2025,静安区,062011,上海市静安区协和双语培明学校,2
2025,静安区,063004,上海市静安区协和双语培明学校,2
2025,静安区,064001,上海市静安区协和双语培明学校,2
2025,静安区,042032,上海市静安区协和双语培明学校,2
2025,静安区,102056,上海市静安区协和双语培明学校,1
2025,静安区,102056,上海市时代中学,1
2025,静安区,042032,上海市育才初级中学,3
